1,2,3,4,5,6,7,8,9
Tran ID,Loan ID,Prop ID,Begin yyyyMMdd,Ending yyyyMMdd,Data Type,Stmt Type,Category,Amount
 CGCMT16P5,030311639,13-001,20160101,20161231,AN,ADJ,370MANAGEM,0.00
 CGCMT16P5,030311639,13-001,20160101,20161231,AN,NOR,370MANAGEM,415146.00
 CGCMT16P5,030311639,13-001,20160101,20161231,AN,BOR,390MARKETI,413048.00
 CGCMT16P5,030311639,13-001,20160101,20161231,AN,ADJ,390MARKETI,0.00
 CGCMT16P5,030311639,13-001,20160101,20161231,AN,NOR,390MARKETI,413048.00
 CGCMT16P5,030311639,13-001,20160101,20161231,AN,BOR,400PROFESS,72252.00
 CGCMT16P5,030311639,13-001,20160101,20161231,AN,ADJ,400PROFESS,0.00
 CGCMT16P5,030311639,13-001,20160101,20161231,AN,NOR,400PROFESS,72252.00
 CGCMT16P5,030311639,13-001,20160101,20161231,AN,BOR,410GENERAL,705057.00
 CGCMT16P5,030311639,13-001,20160101,20161231,AN,ADJ,410GENERAL,0.00
 CGCMT16P5,030311639,13-001,20160101,20161231,AN,NOR,410GENERAL,705057.00
 CGCMT16P5,030311639,13-001,20160101,20161231,AN,BOR,440OTHEREX,3255239.00
 CGCMT16P5,030311639,13-001,20160101,20161231,AN,ADJ,440OTHEREX,0.00
 CGCMT16P5,030311639,13-001,20160101,20161231,AN,NOR,440OTHEREX,3255239.00
 CGCMT16P5,030311639,13-001,20160101,20161231,AN,BOR,510CAPEX,0.00
 CGCMT16P5,030311639,13-001,20160101,20161231,AN,ADJ,510CAPEX,258937.78
 CGCMT16P5,030311639,13-001,20160101,20161231,AN,NOR,510CAPEX,258937.78
 CGCMT16P5,030311640,10-001,20151103,20161003,UB,BOR,160OTHERIN,8444903.00
 CGCMT16P5,030311640,10-001,20151103,20161003,UB,BOR,440OTHEREX,4920328.00
 CGCMT16P5,030311640,10-001,20151103,20161003,UB,BOR,500TENANTI,410432.00
 CGCMT16P5,030311640,10-001,20151103,20161003,UB,BOR,510CAPEX,81435.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,010GROSRNT,7857037.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,010GROSRNT,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,010GROSRNT,7857037.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,020VACANCY,-730076.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,020VACANCY,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,020VACANCY,-730076.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,030BASERNT,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,030BASERNT,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,030BASERNT,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,040EXPREMB,525923.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,040EXPREMB,136321.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,040EXPREMB,662244.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,150PARKING,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,150PARKING,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,150PARKING,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,160OTHERIN,70448.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,160OTHERIN,-2447.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,160OTHERIN,68001.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,310RETAXES,1607188.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,310RETAXES,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,310RETAXES,1607188.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,320PROPINS,89494.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,320PROPINS,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,320PROPINS,89494.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,330UTILITI,706888.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,330UTILITI,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,330UTILITI,706888.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,340REPAIRS,426250.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,340REPAIRS,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,340REPAIRS,426250.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,350JANITOR,556993.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,350JANITOR,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,350JANITOR,556993.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,370MANAGEM,112258.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,370MANAGEM,162744.21
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,370MANAGEM,275002.21
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,380PAYROLL,617987.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,380PAYROLL,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,380PAYROLL,617987.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,390MARKETI,27682.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,390MARKETI,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,390MARKETI,27682.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,400PROFESS,30433.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,400PROFESS,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,400PROFESS,30433.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,410GENERAL,484737.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,410GENERAL,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,410GENERAL,484737.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,440OTHEREX,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,440OTHEREX,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,440OTHEREX,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,450GROUNDR,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,450GROUNDR,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,450GROUNDR,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,490LEASING,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,490LEASING,205216.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,490LEASING,205216.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,500TENANTI,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,500TENANTI,205216.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,500TENANTI,205216.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,510CAPEX,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,510CAPEX,81435.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,510CAPEX,81435.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,BOR,520EXCAPEX,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,ADJ,520EXCAPEX,0.00
 CGCMT16P5,030311640,10-001,20160101,20161231,AN,NOR,520EXCAPEX,0.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,010GROSRNT,3844839.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,010GROSRNT,3844839.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,010GROSRNT,7689678.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,020VACANCY,-244446.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,020VACANCY,-244446.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,020VACANCY,-488892.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,030BASERNT,0.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,030BASERNT,0.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,030BASERNT,0.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,040EXPREMB,321147.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,040EXPREMB,321147.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,040EXPREMB,642294.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,150PARKING,0.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,150PARKING,0.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,150PARKING,0.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,160OTHERIN,15991.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,160OTHERIN,15991.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,160OTHERIN,31982.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,310RETAXES,973637.70
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,310RETAXES,973637.70
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,310RETAXES,1947275.40
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,320PROPINS,43092.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,320PROPINS,43092.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,320PROPINS,86184.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,330UTILITI,381160.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,330UTILITI,381160.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,330UTILITI,762320.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,340REPAIRS,176957.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,340REPAIRS,176957.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,340REPAIRS,353914.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,350JANITOR,262581.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,350JANITOR,262581.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,350JANITOR,525162.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,370MANAGEM,137807.29
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,370MANAGEM,137807.29
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,370MANAGEM,275614.58
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,380PAYROLL,298796.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,380PAYROLL,298796.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,380PAYROLL,597592.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,390MARKETI,7299.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,390MARKETI,7299.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,390MARKETI,14598.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,400PROFESS,2000.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,400PROFESS,2000.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,400PROFESS,4000.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,410GENERAL,199991.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,410GENERAL,199991.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,410GENERAL,399982.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,440OTHEREX,0.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,440OTHEREX,0.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,440OTHEREX,0.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,450GROUNDR,0.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,450GROUNDR,0.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,450GROUNDR,0.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,490LEASING,102608.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,490LEASING,102608.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,490LEASING,205216.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,500TENANTI,102608.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,500TENANTI,102608.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,500TENANTI,205216.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,510CAPEX,40717.50
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,510CAPEX,40717.50
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,510CAPEX,81435.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,BOR,520EXCAPEX,0.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,ADJ,520EXCAPEX,0.00
 CGCMT16P5,030311640,10-001,20170101,20170630,YTD,NOR,520EXCAPEX,0.00
 CGCMT16P5,030311641,12A2-001,20151103,20161003,UB,BOR,160OTHERIN,12980971.00
 CGCMT16P5,030311641,12A2-001,20151103,20161003,UB,BOR,440OTHEREX,6228884.00
 CGCMT16P5,030311641,12A2-001,20151103,20161003,UB,BOR,500TENANTI,761564.00
 CGCMT16P5,030311641,12A2-001,20151103,20161003,UB,BOR,510CAPEX,121850.00
 CGCMT16P5,030311642,21-001,20151103,20161003,UB,BOR,160OTHERIN,2371787.00
 CGCMT16P5,030311642,21-001,20151103,20161003,UB,BOR,440OTHEREX,659434.00
 CGCMT16P5,030311642,21-001,20151103,20161003,UB,BOR,500TENANTI,101986.00
 CGCMT16P5,030311642,21-001,20151103,20161003,UB,BOR,510CAPEX,25497.00
 CGCMT16P5,030311643,22-001,20151103,20161003,UB,BOR,160OTHERIN,5505220.00
 CGCMT16P5,030311643,22-001,20151103,20161003,UB,BOR,440OTHEREX,3331771.00
 CGCMT16P5,030311643,22-001,20151103,20161003,UB,BOR,510CAPEX,220209.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,060ROOMREV,5343922.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,060ROOMREV,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,060ROOMREV,5343922.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,070FOODBEV,265734.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,070FOODBEV,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,070FOODBEV,265734.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,080PHONE,-974.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,080PHONE,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,080PHONE,-974.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,090OTHDREV,270814.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,090OTHDREV,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,090OTHDREV,270814.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,160OTHERIN,91378.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,160OTHERIN,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,160OTHERIN,91378.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,270ROOMS,1080390.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,270ROOMS,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,270ROOMS,1080390.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,280FOODBEV,90539.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,280FOODBEV,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,280FOODBEV,90539.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,290PHONE,85179.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,290PHONE,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,290PHONE,85179.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,300OTHDEPT,138217.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,300OTHDEPT,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,300OTHDEPT,138217.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,310RETAXES,309960.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,310RETAXES,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,310RETAXES,309960.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,320PROPINS,32653.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,320PROPINS,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,320PROPINS,32653.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,330UTILITI,179088.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,330UTILITI,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,330UTILITI,179088.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,340REPAIRS,112448.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,340REPAIRS,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,340REPAIRS,112448.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,360FRANCHI,463499.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,360FRANCHI,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,360FRANCHI,463499.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,370MANAGEM,179126.22
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,370MANAGEM,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,370MANAGEM,179126.22
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,390MARKETI,235192.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,390MARKETI,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,390MARKETI,235192.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,400PROFESS,44145.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,400PROFESS,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,400PROFESS,44145.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,410GENERAL,509457.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,410GENERAL,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,410GENERAL,509457.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,440OTHEREX,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,440OTHEREX,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,440OTHEREX,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,BOR,510CAPEX,215075.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,ADJ,510CAPEX,0.00
 CGCMT16P5,030311643,22-001,20160101,20161231,AN,NOR,510CAPEX,215075.00
 CGCMT16P5,030311644,24-001,20151103,20161003,UB,BOR,160OTHERIN,1536292.00
 CGCMT16P5,030311644,24-001,20151103,20161003,UB,BOR,440OTHEREX,349198.00
 CGCMT16P5,030311644,24-001,20151103,20161003,UB,BOR,500TENANTI,34106.00
 CGCMT16P5,030311644,24-001,20151103,20161003,UB,BOR,510CAPEX,10004.00
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,BOR,030BASERNT,942803.18
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,ADJ,030BASERNT,942803.18
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,NOR,030BASERNT,1885606.36
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,BOR,040EXPREMB,244707.18
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,ADJ,040EXPREMB,244707.18
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,NOR,040EXPREMB,489414.36
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,BOR,310RETAXES,99603.00
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,ADJ,310RETAXES,99603.00
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,NOR,310RETAXES,199206.00
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,BOR,320PROPINS,29756.54
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,ADJ,320PROPINS,29756.54
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,NOR,320PROPINS,59513.08
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,BOR,330UTILITI,7793.20
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,ADJ,330UTILITI,7793.20
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,NOR,330UTILITI,15586.40
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,BOR,340REPAIRS,77275.51
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,ADJ,340REPAIRS,77275.51
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,NOR,340REPAIRS,154551.02
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,BOR,370MANAGEM,35625.30
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,ADJ,370MANAGEM,35625.30
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,NOR,370MANAGEM,71250.60
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,BOR,400PROFESS,7266.09
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,ADJ,400PROFESS,7266.09
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,NOR,400PROFESS,14532.18
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,BOR,410GENERAL,5589.16
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,ADJ,410GENERAL,5589.16
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,NOR,410GENERAL,11178.32
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,BOR,490LEASING,17052.75
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,ADJ,490LEASING,17052.75
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,NOR,490LEASING,34105.50
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,BOR,500TENANTI,8526.75
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,ADJ,500TENANTI,8526.75
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,NOR,500TENANTI,17053.50
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,BOR,510CAPEX,7503.00
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,ADJ,510CAPEX,7503.00
 CGCMT16P5,030311644,24-001,20170101,20170630,YTD,NOR,510CAPEX,15006.00
 CGCMT16P5,030311645,31-001,20151103,20161003,UB,BOR,160OTHERIN,1009013.00
 CGCMT16P5,030311645,31-001,20151103,20161003,UB,BOR,440OTHEREX,264576.00
 CGCMT16P5,030311645,31-001,20151103,20161003,UB,BOR,500TENANTI,34598.00
 CGCMT16P5,030311645,31-001,20151103,20161003,UB,BOR,510CAPEX,23065.00
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,BOR,030BASERNT,401776.40
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,ADJ,030BASERNT,401776.40
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,NOR,030BASERNT,803552.80
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,BOR,040EXPREMB,119766.00
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,ADJ,040EXPREMB,119766.00
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,NOR,040EXPREMB,239532.00
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,BOR,310RETAXES,42468.94
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,ADJ,310RETAXES,42468.94
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,NOR,310RETAXES,84937.88
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,BOR,320PROPINS,2994.00
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,ADJ,320PROPINS,2994.00
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,NOR,320PROPINS,5988.00
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,BOR,330UTILITI,21527.11
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,ADJ,330UTILITI,21527.11
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,NOR,330UTILITI,43054.22
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,BOR,340REPAIRS,65348.70
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,ADJ,340REPAIRS,65348.70
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,NOR,340REPAIRS,130697.40
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,BOR,350JANITOR,625.00
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,ADJ,350JANITOR,625.00
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,NOR,350JANITOR,1250.00
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,BOR,370MANAGEM,26077.10
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,ADJ,370MANAGEM,26077.10
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,NOR,370MANAGEM,52154.20
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,BOR,410GENERAL,7337.22
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,ADJ,410GENERAL,7337.22
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,NOR,410GENERAL,14674.44
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,BOR,490LEASING,9610.50
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,ADJ,490LEASING,9610.50
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,NOR,490LEASING,19221.00
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,BOR,500TENANTI,7688.50
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,ADJ,500TENANTI,7688.50
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,NOR,500TENANTI,15377.00
 CGCMT16P5,030311645,31-001,20170101,20170630,YTD,BOR,510CAPEX,11532.50
