CGCMT17P8,,308711008,8,31817500,120,0,0.04486,0.04486,20170701,0,Y,Y,1,3,Y,3,20180630,20270331,,Lockout/12_YM1%/105_0%/3,,,,,,,,,,,1,,,,,,N,,,117,,20270601,31817500,0.04486,0.0001102,,,,,0.000005,0.0447448,118944.42,65,Starwood Capital Group Hotel Portfolio,Various,Various,XX,Various,Incomplete,Hospitality,,6366, ,80062223.78,,956000000,20170423,0.75,213600210.4,133537986.6,,N,,,N,Y,1,,,,,71329392.33,2.72,,Barclays Bank PLC SMF V,,,3,PP,20170524,120,,1
CGCMT17P8,,695100804,8A,10000000,120,0,0.04486,0.04486,20170701,0,Y,Y,1,3,Y,3,20180630,20270331,,Lockout/12_YM1%/105_0%/3,,,,,,,,,,,1,,,,,,N,,,117,,20270601,10000000,0.04486,0.0001102,,,,,0.000005,0.0447448,37383.33,,,,,,,,,,,,,,,,,,,,N,,,N,Y,1,,,,,,,,Barclays Bank PLC SMF V,,,3,PP,20170524,120,,1
CGCMT17P8,,695100811,9,38000000,120,360,0.047,0.042993,20170906,0,Y,Y,1,3,Y,5,20191005,,20270505,Lockout/25_Defeasance/91_0%/4,,,20210906,,,,,,,,1,,,,,,N,,,119,360,20270806,38000000,0.047,0.000426,,,,,0.000005,0.046569,148833.33,1,Grant Building,310 Grant Street,Pittsburgh,PA,15219,Incomplete,Office,461006,,1929,4258540,,58100000,20170615,0.9,9195858,4937318,,N,,,Y,Y,1,,20191006,,,3687545,1.56,,SMF V,,,1,WL,20170713,48,,1
CGCMT17P8,,304101876,10,34750000,120,360,0.044435,0.044435,20171006,0,Y,Y,1,3,Y,5,20191005,,20270305,Lockout/24_Defeasance/89_0%/7,,,20221006,,,,,,,,1,,,,,,N,,,120,360,20270906,34750000,0.044435,0.000126,,,,,0.000005,0.044304,128676.35,2,Ann Arbor Mixed Use Portfolio,Various,Ann Arbor,MI,48104,Incomplete,Mixed Use,190205,,,3546885.77,,50000000,20170614,0.98,6533958.21,2987072.45,,N,,,Y,Y,1,,20191006,,,3213889.07,1.53,,CREFI,,,1,WL,20170811,60,,1
CGCMT17P8,,695100823,11,34400000,120,360,0.0448,0.0448,20171006,0,N,Y,1,3,Y,2,20191005,,20270605,Lockout/24_Defeasance/92_0%/4,,,20171006,,,,,,,,1,,,,,,N,,,120,360,20270906,34400000,0.0448,0.000126,,,,,0.000005,0.044669,173891.19,10,Visions Hotel Portfolio,Various,Various,NY,Various,Incomplete,Hospitality,,839,,8414938,,103000000,20170701,0.69,24617340,16202402,,N,,,Y,Y,1,,20191006,,,7430244,2.25,,SMF V,,,2,PP,20170823,0,,1
CGCMT17P8,,304101873,12,34000000,120,0,0.03995,0.053952,20171001,0,Y,Y,1,3,Y,3,20190930,,20270228,Lockout/24_Defeasance/89_0%/7,,,,,,,,,,,1,,,,,,N,,,120,,20270901,34000000,0.03995,0.000126,,,,,0.000005,0.039819,113191.67,1,Pleasant Prairie Premium Outlets,11211 120th Avenue,Pleasant Prairie,WI,53158,Incomplete,Retail,402615,,1987,16273309.94,,290000000,20170720,0.93,22589594.05,6316284.1,,N,,,N,N,1,,20191001,,,15604536.22,2.66,,CREFI,,,2,PP,20170816,120,,1
CGCMT17P8,,883100750,13,33000000,120,0,0.0377,0.0377,20170901,5,Y,Y,1,3,Y,3,20190930,,20270331,Lockout/25_Defeasance/90_0%/5,,,,,,,,,,,1,,,,,,N,,,119,,20270801,33000000,0.0377,0.0001102,,,,,0.000005,0.0375848,103675,1,Lakeside Shopping Center,3301 Veterans Memorial Boulevard,Metairie,LA,70002,Incomplete,Retail,1211349,,1960,19780374.78,,365000000,20170607,0.98,32713717.3,12933342.52,,N,,,N,Y,1,,20191001,,,18307304.62,2.74,,Barclays Bank PLC,,,2,PP,20170728,120,,1
CGCMT17P8,,883100742,14,33000000,120,360,0.04978,0.04978,20170906,0,Y,Y,1,3,Y,5,20191005,,20270505,Lockout/25_Defeasance/91_0%/4,,,20180906,,,,,,,,1,,,,,,N,,,119,360,20270806,33000000,0.04978,0.000126,,,,,0.000005,0.049649,136895,1,440 Mamaroneck Avenue,440 Mamaroneck Avenue,Harrison,NY,10528,Incomplete,Office,239156,,1979,3150846.77,,52000000,20170601,0.84,5815868.82,2665022.05,,N,,,Y,Y,1,,20191006,,,2842617.67,1.34,,Barclays Bank PLC,,,0,WL,20170712,12,,1
CGCMT17P8,,695100815,15,30000000,120,360,0.04702,0.04702,20170906,0,Y,Y,1,3,Y,5,20191005,,20270505,Lockout/25_Defeasance/91_0%/4,,,20210906,,,,,,,,1,,,,,,N,,,119,360,20270806,30000000,0.04702,0.000426,,,,,0.000005,0.046589,117550,1,Mesa Grand Shopping Center,1639 1641 1655 1733 & 1859 Stapley Drive and 1236 & 1240 East Baseline Road,Mesa,AZ,85204,Incomplete,Retail,229766,,1999,3143583,,44400000,20170503,0.86,4644588,1501004,,N,,,Y,Y,1,,20191006,,,2920710,1.56,,SMF V,,,1,WL,20170728,48,,1
CGCMT17P8,,883100758,16,29180000,120,0,0.0445,0.0445,20170706,0,Y,Y,1,3,Y,3,20191005,,20261205,Lockout/27_Defeasance/86_0%/7,,,,,,,,,,,1,,,,,,N,,,117,,20270606,29180000,0.0445,0.0001602,,,,,0.000005,0.0443348,108209.17,2,Long Island Prime Portfolio - Uniondale,Various,Uniondale,NY,11553,Incomplete,Office,1750761,, ,24930030.06,,320000000,20170324,0.86,53504786.73,28574756.67,,N,,,Y,Y,1,,20191006,,,22222017.05,2.49,,Barclays Bank PLC,,,3,PP,20170606,120,,1
CGCMT17P8,,304101879,17,23670000,120,360,0.0401,0.0401,20171006,0,Y,Y,1,3,Y,5,20191005,,20270605,Lockout/24_Defeasance/92_0%/4,,,20201006,,,,,,,,1,,,,,,N,,,120,360,20270906,23670000,0.0401,0.000126,,,,,0.000005,0.039969,79097.25,1,Mars Petcare Storage & Distribution Center,5303 Fisher Road,Columbus,OH,43228,Incomplete,Industrial,465256,,1968,2499143.7,,39500000,20170726,1,2991897.66,492753.95,,N,,,Y,Y,1,,20191006,,,2361271.1,1.74,,CREFI,,,0,WL,20170822,36,,1
CGCMT17P8,,308711018,18,23400000,120,360,0.0455,0.0455,20170601,0,Y,Y,1,3,Y,5,20190930,,20270131,Lockout/28_Defeasance/88_0%/4,,,20190601,,,,,,,,1,,,,,,N,,,116,360,20270501,23400000,0.0455,0.000201,,,,,0.000005,0.045294,88725,1,Bradley Business Center ,2500 and 2631 West Bradley Place  ,Chicago,IL,60618,Incomplete,Mixed Use,313493,,1956,2481942,,34300000,20170222,0.88,3849638,1367697,,N,,,Y,Y,1,,20191001,,,2198638,1.54,,PCC,,,0,WL,20170412,24,,1
