CGCMT17P8,695100823,11-008,20170630,20170929,UB,NOR,340REPAIRS,115148
CGCMT17P8,695100823,11-008,20170630,20170929,UB,NOR,160OTHERIN,22595
CGCMT17P8,695100823,11-008,20170630,20170929,UB,NOR,060ROOMREV,2038229
CGCMT17P8,695100823,11-009,20170630,20170929,UB,NOR,510CAPEX,60414
CGCMT17P8,695100823,11-009,20170630,20170929,UB,NOR,270ROOMS,308186
CGCMT17P8,695100823,11-009,20170630,20170929,UB,NOR,360FRANCHI,112640
CGCMT17P8,695100823,11-009,20170630,20170929,UB,NOR,370MANAGEM,45310
CGCMT17P8,695100823,11-009,20170630,20170929,UB,NOR,390MARKETI,125518
CGCMT17P8,695100823,11-009,20170630,20170929,UB,NOR,410GENERAL,112932
CGCMT17P8,695100823,11-009,20170630,20170929,UB,NOR,310RETAXES,142549
CGCMT17P8,695100823,11-009,20170630,20170929,UB,NOR,320PROPINS,24276
CGCMT17P8,695100823,11-009,20170630,20170929,UB,NOR,330UTILITI,95637
CGCMT17P8,695100823,11-009,20170630,20170929,UB,NOR,340REPAIRS,49963
CGCMT17P8,695100823,11-009,20170630,20170929,UB,NOR,160OTHERIN,8478
CGCMT17P8,695100823,11-009,20170630,20170929,UB,NOR,060ROOMREV,1501870
CGCMT17P8,695100823,11-010,20170630,20170929,UB,NOR,510CAPEX,82609
CGCMT17P8,695100823,11-010,20170630,20170929,UB,NOR,270ROOMS,526674
CGCMT17P8,695100823,11-010,20170630,20170929,UB,NOR,360FRANCHI,152386
CGCMT17P8,695100823,11-010,20170630,20170929,UB,NOR,370MANAGEM,61957
CGCMT17P8,695100823,11-010,20170630,20170929,UB,NOR,390MARKETI,128569
CGCMT17P8,695100823,11-010,20170630,20170929,UB,NOR,410GENERAL,150811
CGCMT17P8,695100823,11-010,20170630,20170929,UB,NOR,450GROUNDR,118719
CGCMT17P8,695100823,11-010,20170630,20170929,UB,NOR,310RETAXES,148336
CGCMT17P8,695100823,11-010,20170630,20170929,UB,NOR,320PROPINS,31428
CGCMT17P8,695100823,11-010,20170630,20170929,UB,NOR,330UTILITI,127103
CGCMT17P8,695100823,11-010,20170630,20170929,UB,NOR,340REPAIRS,103796
CGCMT17P8,695100823,11-010,20170630,20170929,UB,NOR,160OTHERIN,33418
CGCMT17P8,695100823,11-010,20170630,20170929,UB,NOR,060ROOMREV,2031814
CGCMT17P8,304101873,12-001,20170726,20170929,UB,NOR,490LEASING,588251
CGCMT17P8,304101873,12-001,20170726,20170929,UB,NOR,510CAPEX,80523
CGCMT17P8,304101873,12-001,20170726,20170929,UB,NOR,370MANAGEM,677688
CGCMT17P8,304101873,12-001,20170726,20170929,UB,NOR,390MARKETI,1003886
CGCMT17P8,304101873,12-001,20170726,20170929,UB,NOR,410GENERAL,636790
CGCMT17P8,304101873,12-001,20170726,20170929,UB,NOR,310RETAXES,2792689
CGCMT17P8,304101873,12-001,20170726,20170929,UB,NOR,320PROPINS,125987
CGCMT17P8,304101873,12-001,20170726,20170929,UB,NOR,330UTILITI,247946
CGCMT17P8,304101873,12-001,20170726,20170929,UB,NOR,340REPAIRS,558424
CGCMT17P8,304101873,12-001,20170726,20170929,UB,NOR,350JANITOR,272874
CGCMT17P8,304101873,12-001,20170726,20170929,UB,NOR,010GROSRNT,22964221
CGCMT17P8,304101873,12-001,20170726,20170929,UB,NOR,160OTHERIN,133419
CGCMT17P8,304101873,12-001,20170726,20170929,UB,NOR,020VACANCY,-1041923
CGCMT17P8,304101873,12-001,20170726,20170929,UB,NOR,050PCTRENT,533877
CGCMT17P8,883100742,14-001,20170501,20170929,UB,NOR,490LEASING,138210
CGCMT17P8,883100742,14-001,20170501,20170929,UB,NOR,500TENANTI,107839
CGCMT17P8,883100742,14-001,20170501,20170929,UB,NOR,510CAPEX,62181
CGCMT17P8,883100742,14-001,20170501,20170929,UB,NOR,370MANAGEM,174476
CGCMT17P8,883100742,14-001,20170501,20170929,UB,NOR,310RETAXES,712534
CGCMT17P8,883100742,14-001,20170501,20170929,UB,NOR,320PROPINS,71838
CGCMT17P8,883100742,14-001,20170501,20170929,UB,NOR,330UTILITI,823019
CGCMT17P8,883100742,14-001,20170501,20170929,UB,NOR,340REPAIRS,656617
CGCMT17P8,883100742,14-001,20170501,20170929,UB,NOR,350JANITOR,226538
CGCMT17P8,883100742,14-001,20170501,20170929,UB,NOR,010GROSRNT,6326249
CGCMT17P8,883100742,14-001,20170501,20170929,UB,NOR,160OTHERIN,21737
CGCMT17P8,883100742,14-001,20170501,20170929,UB,NOR,020VACANCY,-1103897
CGCMT17P8,883100742,14-001,20170501,20170929,UB,NOR,040EXPREMB,571780
CGCMT17P8,695100815,15-001,20170701,20170929,UB,NOR,490LEASING,86162
CGCMT17P8,695100815,15-001,20170701,20170929,UB,NOR,500TENANTI,86162
CGCMT17P8,695100815,15-001,20170701,20170929,UB,NOR,510CAPEX,50549
CGCMT17P8,695100815,15-001,20170701,20170929,UB,NOR,370MANAGEM,139338
CGCMT17P8,695100815,15-001,20170701,20170929,UB,NOR,310RETAXES,432456
CGCMT17P8,695100815,15-001,20170701,20170929,UB,NOR,320PROPINS,30599
CGCMT17P8,695100815,15-001,20170701,20170929,UB,NOR,340REPAIRS,898612
CGCMT17P8,695100815,15-001,20170701,20170929,UB,NOR,010GROSRNT,3642826
CGCMT17P8,695100815,15-001,20170701,20170929,UB,NOR,160OTHERIN,27637
CGCMT17P8,695100815,15-001,20170701,20170929,UB,NOR,020VACANCY,-745464
CGCMT17P8,695100815,15-001,20170701,20170929,UB,NOR,040EXPREMB,1697157
CGCMT17P8,695100815,15-001,20170701,20170929,UB,NOR,050PCTRENT,22432
CGCMT17P8,883100758,16-001,20170420,20170929,UB,NOR,490LEASING,699229
CGCMT17P8,883100758,16-001,20170420,20170929,UB,NOR,500TENANTI,699229
CGCMT17P8,883100758,16-001,20170420,20170929,UB,NOR,510CAPEX,271325
CGCMT17P8,883100758,16-001,20170420,20170929,UB,NOR,370MANAGEM,1002537
CGCMT17P8,883100758,16-001,20170420,20170929,UB,NOR,380PAYROLL,2781318
CGCMT17P8,883100758,16-001,20170420,20170929,UB,NOR,440OTHEREX,94585
CGCMT17P8,883100758,16-001,20170420,20170929,UB,NOR,450GROUNDR,635364
CGCMT17P8,883100758,16-001,20170420,20170929,UB,NOR,310RETAXES,6693164
CGCMT17P8,883100758,16-001,20170420,20170929,UB,NOR,320PROPINS,332535
CGCMT17P8,883100758,16-001,20170420,20170929,UB,NOR,330UTILITI,3426999
CGCMT17P8,308711008,8-033,20170331,20170929,UB,NOR,360FRANCHI,279288
CGCMT17P8,308711008,8-033,20170331,20170929,UB,NOR,370MANAGEM,111176
CGCMT17P8,308711008,8-033,20170331,20170929,UB,NOR,390MARKETI,172401
CGCMT17P8,308711008,8-033,20170331,20170929,UB,NOR,410GENERAL,298229
CGCMT17P8,308711008,8-033,20170331,20170929,UB,NOR,450GROUNDR,11960
CGCMT17P8,308711008,8-033,20170331,20170929,UB,NOR,280FOODBEV,1477
CGCMT17P8,308711008,8-033,20170331,20170929,UB,NOR,300OTHDEPT,200
CGCMT17P8,308711008,8-033,20170331,20170929,UB,NOR,310RETAXES,182475
CGCMT17P8,308711008,8-033,20170331,20170929,UB,NOR,320PROPINS,12615
CGCMT17P8,308711008,8-033,20170331,20170929,UB,NOR,330UTILITI,126965
CGCMT17P8,308711008,8-033,20170331,20170929,UB,NOR,340REPAIRS,123388
CGCMT17P8,308711008,8-033,20170331,20170929,UB,NOR,060ROOMREV,3130791
CGCMT17P8,308711008,8-033,20170331,20170929,UB,NOR,070FOODBEV,40465
CGCMT17P8,308711008,8-033,20170331,20170929,UB,NOR,090OTHDREV,5194
CGCMT17P8,308711008,8-034,20170331,20170929,UB,NOR,510CAPEX,116099
CGCMT17P8,308711008,8-034,20170331,20170929,UB,NOR,270ROOMS,767157
