CGCMT16C1,,407000589,8,22500000,120,300,0.05470500,0.05470500,20160106,0,N,Y,1,3,Y,2,20180605,,20250905,Lockout/29_Defeasance/87_0%/4,,,,,,,,,,,1,,,,,,N,,,115,295,20251206,22329300.81,0.05470500,0.00033760,,,,,0.000005,0.05436240,137773.58,1,Strathallan DoubleTree by Hilton,546 East Avenue,Rochester,New York,14607,,LO,,155,1975,3223621.53,,33000000,20151001,0.72,14272397.21,11048775.68,,N,,,Y,Y,1,,20180606,,,2652725.64,1.60,,CCRE,,,0,WL," 22,500,000.00 ",,
CGCMT16C1,,407004616,9,20000000,120,360,0.04929000,0.04929000,20160206,0,Y,Y,1,3,Y,5,20180605,,20250805,Lockout/28_Defeasance/86_0%/6,,,20190206,,,,,,,,1,,,,,,N,,,116,360,20260106,20000000,0.04929000,0.00033760,,,,,0.000005,0.04894740,84888.33,1,Madbury Commons,17-21 Madbury Road,Durham,New Hampshire,03824,,MF,,525,2015,4174249.7,,71400000,20151109,1.00,6659527.53,2485277.83,,N,,,Y,Y,1,,20180606,,,4112813.2,1.31,,CCRE,,,0,PP," 49,000,000.00 ",,
CGCMT16C1,,305990010,10,17175000,120,360,0.05130000,0.05130000,20160506,0,Y,Y,1,3,Y,5,20180605,,20260105,Lockout/25_Defeasance/91_0%/4,,,20210506,,,,,,,,1,,,,,,N,,,119,360,20260406,17175000,0.05130000,0.00041260,,,,,0.000005,0.05088240,75870.56,1,Plumtree Apartments,229 Parkwood Drive,Lansing,Michigan,48917,,MF,,406,1968,1686320.57,,20750000,20160204,0.95,3436917,1750596.43,,N,,,Y,Y,1,,20180606,,,1584820.57,1.41,,CGMRC,,,0,WL," 17,175,000.00 ",,
CGCMT16C1,,304101577,11,17150000,120,0,0.04750000,0.04750000,20160606,0,Y,Y,1,3,Y,3,20180605,,20260305,Lockout/24_Defeasance/93_0%/3,,,,,,,,,,,1,,,,,,N,,,120,0,20260506,17150000,0.04750000,0.00013760,,,,,0.000005,0.04735740,70148.26,1,247 Bedford Avenue,247 Bedford Avenue,Brooklyn,New York,11211,,RT,19625,,1930,2013124.81,,51200000,20160301,0.96,2308820.423,295695.6127,,N,,,Y,Y,1,,20180606,,,1989983.824,1.33,,CGMRC,,,3,PP," 31,000,000.00 ",,
CGCMT16C1,,695100640,12,16250000,120,360,0.05405000,0.05405000,20160506,0,Y,Y,1,3,Y,5,20180605,20251231,20251205,Lockout/25_Defeasance or >YM or 1%/90_0%/5,,,20210506,,,,,,,,1,,,,,,N,,,119,360,20260406,16250000,0.05405000,0.00013760,,,,,0.000005,0.05390740,75632.47,1,DeSoto Town Center,207 East Pleasant Run Road,DeSoto,Texas,75115,,MF,,161,2009,1411017,,22560000,20160223,0.96,2426999,1015982,,N,,,Y,Y,1,,20180606,,,1382359,1.26,,SMF V,,,0,WL," 16,250,000.00 ",,
CGCMT16C1,,304101553,13,14200000,60,360,0.05210000,0.05210000,20160506,0,N,Y,1,3,Y,2,20180605,,20210205,Lockout/25_Defeasance/32_0%/3,,,,,,,,,,,1,,,,,,N,,,59,359,20210406,14183590.18,0.05210000,0.00013760,,,,,0.000005,0.05195740,78061.49,1,DoubleTree - Cocoa Beach,2080 North Atlantic Avenue,Cocoa Beach,Florida,32931,,LO,,148,1987,1781573.232,,25400000,20160307,0.78,7313320.335,5531747.103,,N,,,Y,Y,1,,20180606,,,1489040.419,1.59,,CGMRC,,,0,WL," 14,200,000.00 ",,
CGCMT16C1,,304101552,14,14000000,120,0,0.05070000,0.05070000,20160506,0,Y,Y,1,3,Y,3,20260105,,20260105,Lockout/116_0%/4,,,,,,,,,,,1,,,,,,N,,,119,0,20260406,14000000,0.05070000,0.00013760,,,,,0.000005,0.05055740,61121.67,3,Bushwick Retail Portfolio,Various,Various,XX,Various,,OT,37850,,,1174619.591,,24000000,20160205,1.00,1463330.059,288710.4678,,N,,,Y,Y,1,,,,,1121305,1.56,,CGMRC,,,0,WL," 14,000,000.00 ",,
CGCMT16C1,,407000617,15,14000000,120,360,0.05100000,0.05100000,20160306,0,N,Y,1,3,Y,2,20180605,,20251205,Lockout/27_Defeasance/90_0%/3,,,,,,,,,,,1,,,,,,N,,,117,357,20260206,13950239.15,0.05100000,0.00053760,,,,,0.000005,0.05045740,76012.97,1,Victorian Square,10901 Hull Street Road,Midlothian,Virginia,23112,,RT,270575,,1987,1592727.09,,25100000,20151111,0.96,2050115.13,457388.04,,N,,,Y,Y,1,,20180606,,,1401919.11,1.54,,CCRE,,,0,WL," 14,000,000.00 ",,
CGCMT16C1,,407000608,16,12750000,120,360,0.05136000,0.05136000,20160206,0,Y,Y,1,3,Y,5,20180605,,20251005,Lockout/28_Defeasance/88_0%/4,,,20180206,,,,,,,,1,,,,,,N,,,116,360,20260106,12750000,0.05136000,0.00033760,,,,,0.000005,0.05101740,56389,7,Elite Stor Portfolio,Various,Various,XX,Various,,OT,361716,,,1237952.85,,19200000,,0.84,2156980.78,919027.93,,N,,,Y,Y,1,,20180606,,,1179015.65,1.41,,CCRE,,,0,WL," 12,750,000.00 ",,
CGCMT16C1,,304101591,17,12700000,121,0,0.05120000,0.05120000,20160601,0,Y,Y,1,3,Y,3,20180630,,20260131,Lockout/25_Defeasance/91_0%/5,,,,,,,,,,,1,,,,,,N,,,121,0,20260601,12700000,0.05120000,0.00013760,,,,,0.000005,0.05105740,55992.89,1,46 Geary Street,46 Geary Street,San Francisco,California,94108,,MU,18002,,1907,948723.4545,,22500000,20160411,1.00,1331942.737,383219.2821,,N,,,Y,Y,1,,20180601,,,907494.2204,1.38,,CGMRC,,,0,WL," 12,700,000.00 ",,
