CGCMT15GC33,304591064,64-001,20150721,20150929,UB,NOR,510CAPEX,14419
CGCMT15GC33,304591004,4-001,20170101,20170630,AN,ADJ,490LEASING,-412576
CGCMT15GC33,300571388,43-001,20170101,20170930,AN,NOR,320PROPINS,15204
CGCMT15GC33,304101435,31-002,20150531,20150929,UB,NOR,510CAPEX,78302
CGCMT15GC33,301461021,25-001,20150601,20150929,UB,NOR,020VACANCY,-64168
CGCMT15GC33,301461022,37-001,20170101,20170930,AN,ADJ,510CAPEX,13858
CGCMT15GC33,300571377,45-001,20150101,20151231,AN,BOR,300OTHDEPT,11000
CGCMT15GC33,304101438,13-003,20161001,20170930,AN,ADJ,370MANAGEM,1587
CGCMT15GC33,304591048,48-001,20150630,20150929,UB,NOR,490LEASING,13903
CGCMT15GC33,304101450,15-000,20161001,20170930,AN,ADJ,160OTHERIN,-40
CGCMT15GC33,304101440,11-001,20160101,20161231,AN,NOR,330UTILITI,89801
CGCMT15GC33,304101438,13-003,20161001,20170930,AN,ADJ,310RETAXES,-41125
CGCMT15GC33,304591018,18-001,20150101,20151231,AN,BOR,380PAYROLL,132878
CGCMT15GC33,304591028,28-001,20150630,20150929,UB,NOR,370MANAGEM,140336
CGCMT15GC33,304591002,2-004,20150101,20151231,AN,BOR,390MARKETI,972424
CGCMT15GC33,304101450,15-002,20150101,20151231,AN,BOR,400PROFESS,4175
CGCMT15GC33,304101438,13-005,20150625,20150929,UB,NOR,310RETAXES,25262
CGCMT15GC33,304591002,2-003,20170101,20170331,AN,ADJ,440OTHEREX,-4
CGCMT15GC33,300571360,24-001,20170101,20170630,AN,ADJ,500TENANTI,-24398
CGCMT15GC33,300571389,27-001,20150630,20150929,UB,NOR,370MANAGEM,135314
CGCMT15GC33,304591047,47-001,20160101,20161231,AN,BOR,390MARKETI,477
CGCMT15GC33,304591023,23-003,20170101,20170630,AN,BOR,030BASERNT,149166
CGCMT15GC33,304591008,8-001,20170101,20170930,AN,ADJ,370MANAGEM,11090
CGCMT15GC33,304101450,15-000,20150101,20151231,AN,BOR,290PHONE,28779
CGCMT15GC33,300571355,56-001,20150601,20150929,UB,NOR,370MANAGEM,13918
CGCMT15GC33,304591002,2-006,20150630,20150929,UB,NOR,360FRANCHI,626703
CGCMT15GC33,304101448,9-001,20150101,20151231,AN,ADJ,030BASERNT,-27666
CGCMT15GC33,300571360,24-001,20160101,20161231,AN,BOR,040EXPREMB,193911
CGCMT15GC33,304591002,2-003,20160101,20161231,AN,ADJ,160OTHERIN,-2
CGCMT15GC33,304591048,48-001,20170101,20170930,AN,BOR,040EXPREMB,56733
CGCMT15GC33,304101450,15-000,20161001,20170930,AN,BOR,330UTILITI,142171
CGCMT15GC33,304101428,10-002,20170101,20170930,AN,ADJ,510CAPEX,4707
CGCMT15GC33,304591012,12-001,20170101,20170630,AN,BOR,440OTHEREX,261000
CGCMT15GC33,304101450,15-002,20161001,20170930,AN,ADJ,510CAPEX,92951
CGCMT15GC33,304101440,11-001,20160101,20161231,AN,BOR,010GROSRNT,3460665
CGCMT15GC33,301461020,62-001,20170101,20170930,AN,ADJ,510CAPEX,1513
CGCMT15GC33,304591005,5-001,20170101,20170930,AN,NOR,070FOODBEV,196450
CGCMT15GC33,300571365,41-001,20160101,20161231,AN,BOR,030BASERNT,877051
CGCMT15GC33,304101451,36-000,20170101,20170930,AN,BOR,370MANAGEM,10866
CGCMT15GC33,304101438,13-007,20150101,20151231,AN,ADJ,440OTHEREX,-51751
CGCMT15GC33,304591005,5-001,20170101,20170930,AN,BOR,330UTILITI,174978
CGCMT15GC33,304591004,4-001,20160101,20161231,AN,BOR,160OTHERIN,188142
CGCMT15GC33,304591050,50-001,20160101,20161231,AN,BOR,380PAYROLL,207037
CGCMT15GC33,304101437,30-001,20150630,20150929,UB,NOR,010GROSRNT,2539336
CGCMT15GC33,304591014,14-001,20170101,20170930,AN,NOR,330UTILITI,4262
CGCMT15GC33,304101435,31-001,20160101,20161231,AN,NOR,060ROOMREV,2551303
CGCMT15GC33,300571379,49-001,20150101,20151231,AN,NOR,010GROSRNT,1231179
CGCMT15GC33,304591002,2-007,20170101,20170331,AN,BOR,070FOODBEV,3
