CGCMT15GC33,304591004,4,4-001,20171212,,HAMILTON LANDING,"3  4  5  6  7  9 AND 10 HAMILTON LANDING",NOVATO,CA,94949,UNAVAILABLE,OF,1936,2000,406355,33,6,1,1,60000000,N,,20150707,84700000,,,,0.9680,20170630,20170930,0.06,0.43,0.04,0.16,0.31,Visual Concepts Entertainment,109913,Horizon Pharma USA  Inc.,41873,Marin Community Foundation,36252,12,20150929,11676830,4857675,6819155,2.5828,84700000,20150707,0.9180,20170718,20161231,11577716,5041725,6535991,2647399,2.4688,0.9501,,,,,,,,20150929,6320602.44,2585801.32,3734801.12,1316467.06,2.8369,20170101,20170630,YN,6376128,2.4150,6092964,2.3014,,,3513286.88,2.6687,CMSA,N,20190331,20210930,20261231,3,,N,Toys For Bob - Activision,23664,Marin IPA,22266,20210630,20190531,,
CGCMT15GC33,304591005,5,5-001,20171212,,COURTYARD SUNNYVALE,660 WEST EL CAMINO REAL,SUNNYVALE,CA,94087,UNAVAILABLE,LO,2014,,,145,6,1,1,40600000,N,,20150707,58000000,,,,0.7793,20170930,,,,,,,,,,,,,12,20150929,10102077,5224946,4877131,1.9250,58000000,20150707,0.7530,,20161231,10712988,5217084,5495904,1949497,2.8191,0.7962,20151231,10125063,5467287,4657776,1944170,2.3957,0.7869,20150929,8252199,3763568,4488631,1459459,3.0755,20170101,20170930,YN,4473048,1.7655,5091821,2.6118,4253693,2.1879,4185569,2.8678,CMSA,,,,,,,N,,,,,,,,
CGCMT15GC33,300571374,6,6-001,20171212,,SOMERSET PARK APARTMENTS,1911 GOLFVIEW DRIVE,TROY,MI,48084,UNAVAILABLE,MF,1964,2015,,2226,6,1,1,30416667,N,,20150520,227500000,,,,0.9510,20170720,,,,,,,,,,,,,12,20150812,24789740,9759082,15030658,1.8101,227500000,20150520,0.9020,20170905,20161231,28089064,10596996,17492068,8326501,2.1007,0.9560,20151231,25112610,10690834,14421776,8303750,1.7367,0.9632,20150929,15230895,5122122,10108773,4140500,2.4414,20170101,20170630,YN,14719018,1.7725,17180428,2.0633,14110136,1.6992,9952953,2.4038,CMSA,Y,,,,3,,N,,,,,,,,
CGCMT15GC33,300571353,7,7-001,20171212,,GREYLYN BUSINESS PARK,9101-9535 MONROE ROAD,CHARLOTTE,NC,28270,UNAVAILABLE,MU,1965,,648314,0,6,1,1,35455652.22,N,,20150601,47900000,,,,0.9597,20170930,20170930,0.16,0.22,0.16,0.16,0.30,AECOM Technology Corporation,44048,Sweetwater Logistics  LLC,36000,CT Partners II  LLC,31258,12,20150929,5065008,1355506,3709502,1.7129,47900000,20150601,0.8260,20170711,20161231,5623076,1577970,4045106,1753350,2.3070,0.9119,20151231,5234258,1521810,3712448,1748559,2.1231,0.8702,20150929,4430310,1283374,3146936,1375170,2.2883,20170101,20170930,YN,3404795,1.5722,3740399,2.1332,3407741,1.9488,2918406,2.1222,CMSA,N,20210531,20190831,20240228,3,,N,AnitaGoodesignInc.,22075,Stronghaven  Inc ,21965,20210531,20231031,,
CGCMT15GC33,304591008,8,8-001,20171212,,PAVILION JENKINTOWN,261 OLD YORK ROAD,ABINGTON,PA,19046,UNAVAILABLE,MU,1967,2010,359826,0,6,1,1,30058436.15,N,,20150610,47100000,,,,0.8008,20170922,20170622,0.21,0.30,0.12,0.11,0.25,ARUBU  INC  SARAH CA,12500,KALNIN GRAPHICS  INC,12251,PA HEART & VASCULAR,12050,12,20150929,6486175,3139046,3347129,1.8088,47100000,20150610,0.8120,20170202,20161231,6429699,3016855,3412844,1850460,1.8443,0.7875,20151231,6270022,3088664,3181358,1850460,1.7192,0.8415,20150929,4556807,2516204,2040603,1387845,1.4703,20170101,20170930,YN,3007570,1.6253,3073285,1.6608,2841799,1.5357,1785935,1.2868,CMSA,N,20251130,20181231,20180831,3,,N,Department of Corrections,10914,MARKS PANNETH  LLP,8703,20191031,20181130,,
CGCMT15GC33,304101448,9,9-001,20171212,,UNIVERSITY PLACE,1300 EAST MAIN STREET,CARBONDALE,IL,62901,UNAVAILABLE,RT,1974,2010,250159,32,6,1,1,28000000,N,,20150407,37700000,,,,0.9069,20170930,20170930,0.23,0.01,0.05,0.24,0.48,Dick's Sporting Goods,45000,AMC Theatres,31088,Best Buy,30000,12,20150929,3878503,1022477,2856026,1.6934,37700000,20150407,0.9090,20171013,20161231,4053457,1097395,2956062,1258227,2.3493,0.9139,20151231,3529539,1045493,2484046,1254789,1.9796,0.9044,20150929,2656738,766313,1890425,941951,2.0069,20170101,20170930,YN,2555211,1.5150,2655247,2.1103,2183231,1.7399,1664815,1.7674,CMSA,N,20230131,20300831,20180131,3,,N,T J Maxx,24568,Petco,15000,20201130,20210831,,
CGCMT15GC33,304101428,10,10-002,20171212,,PLANTATION ROAD WALMART,4950 PLANTATION ROAD,HOLLIS,VA,24019,UNAVAILABLE,RT,2015,,41839,0,6,0.33333330,0.33333330,8682156.46511760,N,,20150323,11800000,,,,1,20171001,20171001,0,0,0,0,1,Walmart Real Estate,41117,,,,,12,20150929,738340,128632,609708,1.1535,11800000,20150323,1,20170919,20161231,514307,10286,504021,403723,1.2484,1,,,,,,,,20150929,462875,9258,453617,301137,1.5063,20170101,20170930,YN,603432,1.1416,497745,1.2328,,,448910,1.4907,CMSA,N,20350127,,,3,,Y,,,,,,,,
CGCMT15GC33,304101428,10,10-001,20171212,,DALE AVENUE ROANOKE,2141 DALE AVENUE SOUTHEAST,ROANOKE,VA,24013,UNAVAILABLE,RT,2015,,41117,0,6,0.33333330,0.33333330,8682156.46511760,N,,20150323,12500000,,,,1,20171001,20171001,0,0,0,0,1,Walmart Real Estate,41117,,,,,12,20150929,778920,133028,645892,1.1536,12500000,20150323,1,20170919,20161231,544802,10896,533906,428191,1.2468,1,,,,,,,,20150929,490320,9806,480514,319389,1.5044,20170101,20170930,YN,639724,1.1426,527738,1.2324,,,475888,1.4899,CMSA,N,20350127,,,3,,Y,,,,,,,,
CGCMT15GC33,304101428,10,10-003,20171212,,WALMART ORANGE AVENUE,3419 ORANGE AVENUE NORTHEAST,ROANOKE,VA,24012,UNAVAILABLE,RT,2015,,41117,0,6,0.33333330,0.33333330,8682156.46511760,N,,20150323,11500000,,,,1,20171001,20171001,0,0,0,0,1,Walmart Real Estate,41117,,,,,12,20150929,729087,132032,597055,1.1534,11500000,20150323,1,20170919,20161231,453317,9066,444251,391489,1.1347,1,,,,,,,,20150929,453315,9066,444249,292012,1.5213,20170101,20170930,YN,590887,1.1415,438083,1.1190,,,439623,1.5054,CMSA,N,20350127,,,3,,Y,,,,,,,,
CGCMT15GC33,304101440,11,11-003,20171212,,COMPASS SELF STORAGE MADISON HEIGHTS,32000 JOHN R ROAD,MADISON HEIGHTS,MI,48071,UNAVAILABLE,SS,2002,,75125,657,6,0.33333330,0.33333330,6999999.30,N,,20150605,8400000,,,,0.7311,20170331,,,,,,,,,,,,,12,20150929,864805,340852,523953,1.4345,8400000,20150605,0.7350,20171115,20161231,0,0,0,0,0,0.7962,,,,,,,,20150929,0,0,0,0,0,20170101,20170630,YN,512684,1.4036,0,,,,0,,CMSA,N,,,,3,,N,,,,,,,,
