BANK17BNK6		310939872	11	25560000	120		0.042222	0.042222	20170811	0	Y	Y	1	3	Y	3	20190810		20270410	LO(24) DEF(92) O(4)											1						N 			120	 	20270711	25560000	0.0422220	0.0001516					0.000005	0.0420654	92930.62	1	Center at Pearland Parkway	"2610, 2620, 2630, 2650, 2670, 2680 & 2682 Pearland Parkway"	Pearland	TX	77581	Brazoria	RT	153117		2014	2508850	2.29	42210000	20170505	0.97	3838679	1329828	20170430	N			Y	Y	1		20190811			2365034	2.16	F	WFB	N		1	WL	20170614	120		1	MAI
BANK17BNK6		600940183	12	22000000	120	360	0.0465	0.0465	20170811	5	N	Y	1	3	Y	2	20190810		20270410	LO(24) DEF(92) O(4)											1						N 			120	36	20270711	22000000	0.0465000	0.0004266					0.000005	0.0460684	113440.1	1	Trumbull Marriott	180 Hawley Lane	Trumbull	CT	6611	Fairfield	LO		325	1986	3297627	2.42	35100000	20170502	0.61	15811246	12513619	20170531	N			N	N	1		20190811			2507065	1.84	F	WFB	N		0	WL	20170623	0		1	MAI
BANK17BNK6		610939655	13	21000000	60	360	0.0435	0.0435	20170711	0	Y	Y	1	3	Y	5	20190810		20220310	LO(25) DEF(31) O(4)			20190711								1						N 			59	36	20220611	21000000	0.0435000	0.0003516					0.000005	0.0431434	78662.5	1	Gran Park At The Avenues	10199 Southside Boulevard; 7406 & 7411 Fullerton Street	Jacksonville	FL	32256	Duval	OF	241469		1992	2606448	2.81	28300000	20170327	0.95	4616505	2010056	20170531	N			Y	Y	1		20190811			2282028	2.46	F	WFB	N		0	WL	20170602	24		1	MAI
BANK17BNK6		300801631	14	20550000	120	360	0.04041	0.04041	20170701	5	Y	Y	1	3	Y	5	20190731		20270228	LO(25) DEF(91) O(4)			20190701								1						N 			119	36	20270601	20550000	0.0404100	0.0001516					0.000005	0.0402534	71508.86	8	Budget Store & Lock Portfolio PA	Various	Various	PA	Various	Various	SS	244105			1995464	2.37	30380000	20170503	0.86	2606581	611117	20170331	N			Y	Y	1		20190801			1958849	2.33	F	BANA	N		0	WL	20170601	24		1	MAI
BANK17BNK6		310939896	15	20500000	120	360	0.0429	0.0429	20170711	0	Y	Y	1	3	Y	5	20190810		20270210	LO(25) DEF(90) O(5)			20200711								1						N 			119	36	20270611	20500000	0.0429000	0.0001516					0.000005	0.0427434	75730.42	6	Various	Various	Santa Rosa	CA	Various	Sonoma	OF	235363			2263604	2.54	33640000	20170421	0.86	4309974	2046370	20170430	N			Y	Y	1		20190811			1887449	2.12	F	WFB	N		0	WL	20170602	36		1	MAI
BANK17BNK6		310939307	16	19350000	120	360	0.046	0.046	20170811	5	N	Y	1	3	Y	2	20190810		20270310	LO(24) DEF(91) O(5)											1						N 			120	36	20270711	19350000	0.0460000	0.0001516					0.000005	0.0458434	99196.69	1	Hall Office G4	3011 Internet Boulevard	Frisco	TX	75034	Collin	OF	117452		2004	1929850	2.42	25800000	20170425	1	3002673	1072824	20170430	N			Y	Y	1		20190811			1827406	1.54	F	WFB	N		0	WL	20170626	0		1	MAI
BANK17BNK6		310939390	17	18250000	120	300	0.0443	0.0443	20170711	0	Y	Y	1	3	Y	5	20190810		20270310	LO(25) DEF(91) O(4)			20200711								1						N 			119	3	20270611	18250000	0.0443000	0.0001516					0.000005	0.0441434	69618.68	1	Crossroads Festival Retail Center	"4755, 4811, 4821, 4841 & 4857 East Grant Road and 2460 North Swan Road"	Tucson	AZ	85712	Pima	RT	136269		1986	1758092	2.14	27500000	20170502	0.94	2627806	869714	20170331	N			Y	Y	1		20190811			1677243	2.05	F	WFB	N		0	WL	20170601	36		1	MAI
BANK17BNK6		1648253	18	16000000	120	360	0.0503	0.0503	20170701	0	N	Y	1	3	Y	2	20190731		20270228	LO(25) DEF(91) O(4)											1						N 			119	359	20270601	15980881.62	0.0503000	0.0001516					0.000005	0.0501434	86185.05	1	Majestic Industrial Portfolio	1335 East Sunset Road; 3165 West Sunset Road; 3455 West Sunset Road; 3655 West Sunset Road; 6670 South Valley View Boulevard 	Las Vegas	NV	89118	Clark	98	1487620		1999	1669436.77	1.61	68500000	20170209	1	12300280.08	10630843.31	20161231	N			N	N	1		20190801			1669436.77	1.61	F	MSMCH	N		0	WL	20170504	0		1	MAI
BANK17BNK6		410940573	19	14500000	120	360	0.0428	0.0428	20170711	0	N	Y	1	3	Y	2	20190810		20270310	LO(25) DEF(91) O(4)											1						N 			119	359	20270611	14480130.49	0.0428000	0.0001516					0.000005	0.0426434	71586.18	1	Millbrae Station Self Storage	210 Adrian Road	Millbrae	CA	94030	San Mateo	SS	75140		1950	1173296	1.37	22000000	20170427	0.83	1873556	700260	20170531	N			Y	N	1		20190811			1161672	1.35	F	WFB	N		0	WL	20170601	0		1	MAI
BANK17BNK6		310940549	20	13000000	120		0.041	0.041	20170611	0	Y	Y	1	3	Y	3	20190810		20270210	LO(26) DEF(90) O(4)											1						N 			118	 	20270511	13000000	0.0410000	0.0001516					0.000005	0.0408434	45897.22	1	North La Cienega	"127-129, 133, 157-161 North La Cienega Boulevard"	Beverly Hills	CA	90211	Los Angeles	RT	23301		1936	1358417	2.51	34700000	20170418	1	1648417	290000	20170331	N			Y	Y	1		20190811			1331856	2.46	F	WFB	N		0	WL	20170505	120		1	MAI
