WFCM16C37,,310938752,10,25000000,120,300,0.03699,0.03699,20160711,0,N,Y,1,3,Y,2,20190610,20260310,20260310,L(35) GRTR 1% or YM(81) O(4),,,,,,,,,,,1,,,,,,N,,,114,294,20260611,24700712.04,0.03699,0.000159,,,,,0.000005,0.036826,127839.87,1,Fremaux Town Center,50-940 Town Center Parkway,Slidell,LA,70458,Incomplete,RT,397493,,2014,6472753,1.44,115000000,20160428,0.93,9050800,2578047,20160831,N,,,Y,Y,1,,,,,5932001,1.32,C,WFB,N,,PP,2,20160609,0,,1
WFCM16C37,,883100663,11,23100000,120,360,0.04763,0.04763,20170106,5,Y,Y,1,3,Y,5,20190105,,20260905,L(24) D(92) O(4),,,20220106,,,,,,,,1,,,,,,N,,,120,360,20261206,23100000,0.04763,0.000159,,,,,0.000005,0.047466,94744.01,11,Midwest Industrial Portfolio,Various,Various,XX,Various,Incomplete,IN,1255014,,Various,3783660,1.57,53990000,,0.91,5992154,2208494,,N,,,Y,Y,1,,20190106,,,3364371,1.39,C,Barclays,N,,PP,2,20161121,60,,1
WFCM16C37,,300571630,12,22900000,120,360,0.0498,0.0498,20170106,0,Y,Y,1,3,Y,5,20190105,,20260905,L(24) D(92) O(4),,,20190106,,,,,,,,1,,,,,,N,,,120,360,20261206,22900000,0.0498,0.000159,,,,,0.000005,0.049636,98202.83,2,The Lodge & Waterfall Park Apartments Portfolio,Various,Houston,TX,77036,Incomplete,MF,,634,1979,2469136,1.68,37210000,20160927,0.92,5638897,3169761,20160930,N,,,Y,Y,1,,20190106,,,2310636,1.57,C,RMF,N,,WL,0,20161115,24,,1
WFCM16C37,,28000964,13,21000000,120,360,0.0445,0.0445,20161106,0,Y,Y,1,3,Y,5,20190105,,20260705,L(26) D(90) O(4),,,20191106,,,,,,,,1,,,,,,N,,,118,360,20261006,21000000,0.0445,0.0001335,,,,,0.000005,0.0443615,80470.83,1,80 Park Plaza,1135-1155 Raymond Boulevard,Newark,NJ,7102,Incomplete,OF,960689,,1979,12507483.34,1.56,177400000,20160801,0.86,24135154.99,11627671.65,20160531,N,,,Y,Y,1,,20190106,,,12199014.34,1.52,C,LCF,N,,PP,3,20160930,36,,1
WFCM16C37,,28200945,14,20600000,120,360,0.04114,0.04114,20161006,0,Y,Y,1,3,Y,5,20190105,,20260605,L(27) D(89) O(4),,,20190406,,,,,,,,1,,,,,,N,,,117,360,20260906,20600000,0.04114,0.000159,,,,,0.000005,0.040976,72977.79,18,Redwood MHC Portfolio,Various,Various,XX,Various,Incomplete,MH,,4007,Various,7878100.6,1.41,133710000,,0.71,14797750,6919649.4,20160630,N,,,Y,Y,1,,20190106,,,7677750.6,1.38,C,LCF,N,,PP,3,20160906,30,,1
WFCM16C37,,301741164,15,17500000,120,360,0.04182,0.04182,20170106,0,N,Y,1,3,Y,2,20190105,,20260905,L(24) D(92) O(4),,,,,,,,,,,1,,,,,,N,,,120,360,20261206,17500000,0.04182,0.000159,,,,,0.000005,0.041656,85394.25,2,Ventron Georgia Portfolio,Various,Various,GA,Various,Incomplete,MF,,402,Various,1880263.01,1.83,27550000,20161010,0.94,3710048.92,1829785.91,20160930,N,,,Y,Y,1,,20190106,,,1749613.01,1.71,C,SPREF,N,,WL,0,20161118,0,,1
WFCM16C37,,883100667,16,15400000,120,360,0.04611,0.04611,20170106,0,Y,Y,1,3,Y,5,20190105,,20260905,L(24) D(92) O(4),,,20180706,,,,,,,,1,,,,,,N,,,120,360,20261206,15400000,0.04611,0.000209,,,,,0.000005,0.045896,61146.98,1,Cranberry Crossroads,2009 Mackenzie Way,Cranberry Township,PA,16066,Incomplete,OF,86511,,2013,1501930.13,1.58,21100000,20161013,0.98,2064117.51,562187.38,20160831,N,,,Y,Y,1,,20190106,,,1372678.84,1.45,C,Barclays,N,,WL,0,20161118,18,,1
WFCM16C37,,301741165,17,15187500,120,336,0.0506,0.0506,20170106,0,Y,Y,1,3,Y,5,20190105,,20260905,L(24) D(92) O(4),,,20200106,,,,,,,,1,,,,,,N,,,120,336,20261206,15187500,0.0506,0.000159,,,,,0.000005,0.050436,66175.31,5,Uconn Apartment Portfolio,Various,Mansfield,CT,6268,Incomplete,MF,,231,Various,1474308.85,1.45,21010000,20161020,1,2735243,1260934.16,20160831,N,,,Y,Y,1,,20190106,,,1373592.85,1.35,C,SPREF,N,,WL,0,20161116,36,,1
WFCM16C37,,301741168,18,15000000,120,360,0.0474,0.0474,20170106,0,Y,Y,1,3,Y,5,20190105,,20260905,L(24) D(92) O(4),,,20220106,,,,,,,,1,,,,,,N,,,120,360,20261206,15000000,0.0474,0.000159,,,,,0.000005,0.047236,61225,1,The Grove at Plymouth- Mass,"20, 45-65 & 46-100 Shops at 5 Way",Plymouth,MA,2360,Incomplete,RT,201126,,2004,1652109,1.76,23400000,20160909,0.86,2647279.6,995171,20160930,N,,,Y,Y,1,,20190106,,,1418005,1.51,C,SPREF,N,,WL,0,20161117,60,,1
WFCM16C37,,310936188,19,14500000,120,360,0.0474,0.0474,20170111,5,Y,Y,1,3,Y,5,20190110,,20260810,L(24) D(91) O(5),,,20210111,,,,,,,,1,,,,,,N,,,120,360,20261211,14500000,0.0474,0.000159,,,,,0.000005,0.047236,59184.17,1,Parkway Plaza-NC,4215 University Drive,Durham,NC,27707,Incomplete,RT,163636,,1983,1648996,1.82,25200000,20171001,0.92,2131995,482999,20160930,N,,,Y,Y,1,,20190111,,,1462708,1.61,C,WFB,N,,WL,0,20161118,48,,1
WFCM16C37,,310937159,20,14250000,120,300,0.0527,0.0527,20161211,0,N,Y,1,3,Y,2,20190110,,20260810,L(25) D(91) O(4),,,,,,,,,,,1,,,,,,N,,,119,299,20261111,14227020.23,0.0527,0.000159,,,,,0.000005,0.052536,85561.02,1,Victor Valley Town Center I,12133-12249 Hesperia Road; 17080-17222 Bear Valley Road,Victorville,CA,92395,Incomplete,RT,135140,,1989,1682322,1.64,25400000,20161006,0.85,2494564,812243,20160930,N,,,Y,Y,1,,20190111,,,1604459,1.56,C,WFB,N,,WL,1,20161110,0,,1
WFCM16C37,,883100666,21,12600000,60,0,0.04237,0.04237,20170106,0,Y,Y,1,3,Y,3,20190105,,20230805,L(24) D(31) O(5),,,,,,,,,,,1,,,,,,N,,,60,0,20231206,12600000,0.04237,0.000159,,,,,0.000005,0.042206,45971.45,1,One Conway Park,100 North Field Drive,Lake Forest,IL,60045,Incomplete,OF,105000,,1989,1613779.29,2.98,19700000,20161003,0.95,2808749.47,1194970.18,20160930,N,,,Y,Y,1,20211206,20190106,,,1406573.76,2.6,C,Barclays,N,,WL,0,20161121,60,,1
WFCM16C37,,410935761,22,12187500,120,360,0.0489,0.0489,20161211,0,N,Y,1,3,Y,2,20190110,,20260510,L(25) D(88) O(7),,,,,,,,,,,1,,,,,,N,,,119,359,20261111,12172555.8,0.0489,0.000159,,,,,0.000005,0.048736,64608.26,4,DAP Portfolio,Various,Various,MI,Various,Incomplete,RT,78148,,Various,1122226,1.45,16250000,,0.95,1655276,533050,20160731,N,,,Y,Y,1,,20190111,,,1041950,1.34,C,WFB,N,,WL,0,20161031,0,,1
WFCM16C37,,883100638,23,12050000,120,360,0.042691,0.042691,20161206,0,N,Y,1,3,Y,2,20190105,,20260705,L(25) D(90) O(5),,,,,,,,,,,1,,,,,,N,,,119,359,20261106,12033455.31,0.042691,0.000159,,,,,0.000005,0.042527,59413.57,1,Studio Village,10823 Magnolia Boulevard,North Hollywood,CA,91601,Incomplete,MF,,169,1961,1080310.02,1.52,17000000,20160430,0.99,1786309.81,705999.8,20160831,N,,,Y,Y,1,,20190106,,,1038060.02,1.46,C,Barclays,N,,WL,0,20161011,0,,1
WFCM16C37,,883100660,24,11500000,120,360,0.04394,0.04394,20161206,0,N,Y,1,3,Y,2,20190105,,20260805,L(25) D(91) O(4),,,,,,,,,,,1,,,,,,N,,,119,359,20261106,11484562.42,0.04394,0.000159,,,,,0.000005,0.043776,57546.75,4,Eliken Industrial Portfolio,Various,Various,XX,Various,Incomplete,IN,1230047,,Various,2128721.29,3.08,20425000,20160930,1,2217418.01,88696.72,20160930,N,,,Y,Y,1,,20190106,,,1809802.56,2.62,C,Barclays,N,,WL,0,20161107,0,,1
WFCM16C37,,301741166,25,11000000,120,360,0.05627,0.05627,20170106,0,N,Y,1,3,Y,2,20190105,,20261005,L(24) D(93) O(3),,,,,,,,,,,1,,,,,,N,,,120,360,20261206,11000000,0.05627,0.000159,,,,,0.000005,0.056106,63336.1,1,DoubleTree by Hilton Tempe,2100 South Priest Drive,Tempe,AZ,85282,Incomplete,LO,,270,1974,2991826.57,2.1,32300000,20161025,0.67,11610682.91,8618856.34,20160930,N,,,Y,Y,1,,20190106,,,2411292.42,1.69,C,SPREF,N,,PP,3,20161121,0,,1
WFCM16C37,,28000982,26,10675000,120,360,0.0533,0.0533,20170106,0,N,Y,1,3,Y,2,20190105,,20260905,L(24) D(92) O(4),,,,,,,,,,,1,,,,,,N,,,120,360,20261206,10675000,0.0533,0.000159,,,,,0.000005,0.053136,59477.8,1,Holiday Inn Express- Hauppauge,2050 Express Drive South,Hauppauge ,NY,11788,Incomplete,LO,,133,2001,1376894.53,1.93,16000000,20160831,0.69,5028001.75,3651107.22,20160930,N,,,Y,Y,1,,20190106,,,1175774.46,1.65,C,LCF,N,,WL,0,20161110,0,,1
WFCM16C37,,301741163,27,9255000,120,360,0.0479,0.0479,20170106,0,N,Y,1,3,Y,2,20190105,,20260905,L(24) D(92) O(4),,,,,,,,,,,1,,,,,,N,,,120,360,20261206,9255000,0.0479,0.000159,,,,,0.000005,0.047736,48501.85,1,MacGregor Place,114 & 118 MacKenan Drive,Cary,NC,27511,Incomplete,OF,87914,,1985,959835,1.65,14800000,20161012,0.89,1197647,237812,20160831,N,,,Y,Y,1,,20190106,,,858253,1.47,C,SPREF,N,,WL,0,20161117,0,,1
WFCM16C37,,307170028,28,9250000,120,360,0.0499,0.0499,20170111,0,N,Y,1,3,Y,2,20190110,20261010,20261010,L(24) GRTR 1% or YM(93) O(3),,,,,,,,,,,1,,,,,,N,,,120,360,20261211,9250000,0.0499,0.000159,,,,,0.000005,0.049736,49599.48,1,CubeSmart Self Storage of Lakeway,15616 Stewart Road,Lakeway,TX,78734,Incomplete,SS,75501,,2003,788639.49,1.33,14400000,20161014,0.96,1235514.71,446875.23,20160930,N,,,Y,Y,1,,,,,777314.34,1.31,C,CIIICM,N,,WL,0,20161118,0,,1
