WFCM16C34		310933331	25	9000000	120	360	0.05	0.05	20160411	5	N	Y	1	3	Y	2	20180610		20251210	"L(26),D(90),O(4)"											1						N			118	358	20260311	8979582.25	0.05	0.000178					0.000005	0.049817	48313.95	1	Home 2 Suites Union Square	50 Van Gordon Street	Lakewood	CO	80228		LO		107	2013			19200000	20160111	0.71	3537025	1924534		N			Y	Y	1		20180611			1471010	2.54		WFB			0	WL
WFCM16C34		310931601	26	8700000	120	360	0.0511	0.0511	20160511	5	Y	Y	1	3	Y	5	20180610		20260110	"L(25),D(91),O(4)"											1						N			119	360	20260411	8700000	0.0511	0.000178					0.000005	0.050917	38282.42	1	Farley Self Storage	17443-17447 Farley Road West	Los Gatos	CA	95030		SS	37152		2005			12500000	20160128	0.96	1101856	374289		N			Y	Y	1		20180611			721794	1.27		WFB			0	WL
WFCM16C34		310933437	27	6900000	120	360	0.051	0.051	20160411	5	Y	Y	1	3	Y	5	20180610		20251210	"L(26),D(90),O(4)"											1						N			118	360	20260311	6900000	0.051	0.000178					0.000005	0.050817	30302.5	1	970 Park Center	970 Park Center Drive	Vista	CA	92081		IN	76988		1989			10750000	20160115	1	901188	243833		N			Y	Y	1		20180611			607313	1.35		WFB			0	WL
WFCM16C34		301741134	28	6750000	120	360	0.05095	0.05095	20160406	5	Y	Y	1	3	Y	5	20160505	20260331	20260305	"L(1),GRTR 2% or YM(118),O(1)"											1						N			118	360	20260306	6750000	0.05095	0.000178					0.000005	0.050767	29614.69	1	Dixie Center	30318 Old Dixie Highway	Homestead	FL	33030		RT	102415		1985			9690000	20160112	0.89	1092700.85	404097.1		N			Y	Y	1					607695.9	1.38		SPREF			0	WL
WFCM16C34		300571522	29	6500000	120	360	0.0545	0.0545	20160606	0	N	Y	1	3	Y	2	20180605		20260205	"L(24),D(92),O(4)"											1						N			120	360	20260506	6500000	0.0545	0.000178					0.000005	0.054317	36702.63	1	Dodge Park Plaza	35170 Dodge Park Road; 11743 15 Mile Road	Sterling Heights	MI	48034		RT	101080		1975			10300000	20160226	0.86	1045618	346084		N			Y	Y	1		20180606			625697	1.42		RMF			0	WL
WFCM16C34		610933726	30	6300000	120	360	0.0515	0.0515	20160511	0	Y	Y	1	3	Y	5	20180610		20251010	"L(25),D(88),O(7)"											1						N			119	360	20260411	6300000	0.0515	0.000478					0.000005	0.051017	27938.75	1	Marketplace at Signal Butte	10623-10745 East Apache Trail 	Apache Junction	AZ	85120		RT	116358		1998			9500000	20160215	0.93	987562	373277		N			Y	Y	1		20180611			536908	1.3		WFB			1	WL
WFCM16C34		305950031	31	6000000	120	360	0.0475	0.0475	20160605	0	N	Y	1	3	Y	2	20180604		20260204	"L(24),D(92),O(4)"											1						N			120	360	20260505	6000000	0.0475	0.000178					0.000005	0.047317	31298.84	5	NSC Portfolio	Various	Ocala	FL	Various		SS	196910					11820000	20160126	0.85	1241665.67	519955.37		N			Y	Y	1		20180605			692173.8	1.84		Natixis			0	WL
WFCM16C34		305950032	32	6000000	120	300	0.05095	0.05095	20160605	0	N	Y	1	3	Y	2	20180604		20260304	"L(24),D(93),O(3)"											1						N			120	300	20260505	6000000	0.05095	0.000178					0.000005	0.050767	35408.3	1	Fedex Building Anchorage	1550 Ressel Avenue	Anchorage	AK	99518		IN	30547		2005			8600000	20151119	1	558579.48	34214.43		N			Y	Y	1		20180605			519783	1.22		Natixis			0	WL
WFCM16C34		305950033	33	5600000	120	360	0.0664	0.0664	20160505	0	N	Y	1	3	Y	2	20180604		20260204	"L(25),D(92),O(3)"											1						N			119	359	20260405	5595073.7	0.0664	0.000178					0.000005	0.066217	35912.97	1	Casa Morada	136 Madeira Road	Islamorada	FL	33036		LO		16	1955			8400000	20160101	0.81	2017064.84	1320663.1		N			Y	Y	1		20180605			615719.15	1.43		Natixis			1	WL
WFCM16C34		300571509	34	5437500	60	360	0.0641	0.0641	20160506	0	Y	Y	1	3	Y	5	20180605		20210105	"L(25),D(31),O(4)"											1						N			59	360	20210406	5437500	0.0641	0.000178					0.000005	0.063917	30013.49	1	Bit O Heaven MHC	1051 West Business Highway 83	Donna	TX	78537		MH		759	1980			7710000	20160118	0.85	1219190	669028		N			Y	Y	1		20180606			528152	1.29		RMF			0	WL
