1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
Transaction Id,Group Id,Loan Id,Prospectus Loan Id,Original Note Amount,Original Term Of Loan,Original Amortization Term,Original Note Rate,Original Payment Rate,First Loan Payment Due Date,Grace Days Allowed,Interest Only (Y/N),Balloon  (Y/N),Interest Rate Type,Interest Accrual Method,Interest in Arrears,Payment Type Code,Prepayment Lock-out End Date,Yield Maintenance End Date,Prepayment Premium  End Date,Prepayment Terms Description,ARM Index Code,First Rate Adjustment Date,First Payment Adjustment Date,ARM Margin,Lifetime Rate Cap,Lifetime Rate Floor,Periodic Rate Increase Limit,Periodic Rate Decrease Limit,Periodic Pay Adjustment Max-%,Periodic Pay Adjustment Max-$,Payment Frequency,Rate Reset Frequency,Pay Reset Frequency,Rounding Code,Rounding Increment,Index Look Back in Days,Negative Amortization Allowed (Y/N),Max Neg Allowed (% of Orig Bal),Maximum Negate Allowed ($),Remaining Term At Contribution,Remaining Amort Term At Contribution,Maturity Date At Contribution,Scheduled Principal Balance At Contribution,Note Rate At Contribution,Servicer and Trustee Fee Rate,Fee Rate / Strip Rate 1,Fee Rate / Strip Rate 2,Fee Rate / Strip Rate 3,Fee Rate / Strip Rate 4,Fee Rate / Strip Rate 5,Net Rate At Contribution,Periodic P&I Payment At Contribution,# of Properties at Contribution,Property Name,Property Address,Property City,Property State,Property Zip Code,Property County,Property Type Code,Net Rentable Square Feet At Contribution,# of Units/Beds/Rooms At Contribution,Year Built,NOI At Contribution,DSCR (NOI) At Contribution,Appraisal Value At Contribution,Appraisal Date At Contribution,Physical Occupancy At Contribution,Revenue At Contribution,Operating Expenses At Contribution,Contribution Financials As Of Date,Recourse (Y/N),EMPTY FIELD,Cross-Collateralized Loan Grouping,Collection Of Escrows (Y/N),Collection of Other Reserves (Y/N),Lien Position At Contribution,Hyper Amortizing Begin Date,Defeasance Option Start Date,EMPTY FIELD,Last Setup Change Date,NCF At Contribution,DSCR (NCF) at Contribution,DSCR Indicator at Contribution,Loan Contributor to Securitization,Credit Tenant Lease,Financial Information Submission Penalties,Additional Financing Indicator,Loan Structure Code
CGCMT14GC19,,304101139,29,10150000,120,360,0.0499,0.0499,20140306,0,Y,Y,1,3,Y,5,20160405,20231105,,Lockout/25_>YM or 1%/91_0%/4,,,20160306,,,,,,,,1,,,,,,N,,,119,360,20240206,10150000,0.0499,0.0001275,,,,,0.000005,0.0497675,43613.99,1,Berwyn Shopping Center,550 Lancaster Avenue,Berwyn,Pennsylvania,19312,Incomplete,RT,33523,,1966,862886,0.09,14000000,20131125,0.97,1069666,206780,,N,,,Y,Y,1,,,,20140320,834350.55,1.28,,CGMRC,N,,0,WL
CGCMT14GC19,,304101118,30,10000000,120,360,0.0477,0.0477,20140106,0,N,Y,1,3,Y,2,20160405,,,Lockout/27_Defeasance/90_0%/3,,,,,,,,,,,1,,,,,,N,,,117,360,20231206,9962264.55,0.0477,0.0004275,,,,,0.000005,0.0472675,52285.35,1,Townsend Street Office,444 & 450 Townsend Street,San Francisco,California,94107,Incomplete,MU,110755,,1900,1436474,0.14,31500000,20130916,0.74,1725948,289474,,N,,,Y,N,1,,20160406,,20140320,1152599.65,1.84,,CGMRC,N,,0,WL
CGCMT14GC19,,300571054,31,8850000,120,360,0.0542,0.0542,20140106,0,N,Y,1,3,Y,2,20160405,,,Lockout/27_Defeasance/89_0%/4,,,,,,,,,,,1,,,,,,N,,,117,360,20231206,8820387.93,0.0542,0.0001275,,,,,0.000005,0.0540675,49806.02,1,Hampton Inn & Suites Savannah,591 Al Henderson Boulevard,Savannah,Georgia,31419,Incomplete,LO,,92,2006,1071111.63,0.12,12700000,20131004,0.74,2683366,1612254,,N,,,Y,Y,1,,20160406,,20140320,963776.99,1.61,,RMF,N,,0,WL
CGCMT14GC19,,304101128,32,8650000,60,360,0.047,0.047,20140206,0,Y,Y,1,3,Y,5,20160405,,,Lockout/26_Defeasance/31_0%/3,,,20150206,,,,,,,,1,,,,,,N,,,58,360,20190106,8650000,0.047,0.0001275,,,,,0.000005,0.0468675,35008.47,1,Lake Washington Square,2447 North Wickham Road,Melbourne,Florida,32935,Incomplete,RT,112057,,1982,986999,0.11,12375000,20131010,0.92,1400249,413250,,N,,,Y,Y,1,,20160406,,20140320,895787.57,1.66,,CGMRC,N,,0,WL
CGCMT14GC19,,625100060,33,8640561,60,360,0.049,0.049,20140305,0,N,Y,1,3,Y,2,20160404,,,Lockout/25_Defeasance/31_0%/4,,,,,,,,,,,1,,,,,,N,,,59,360,20190205,8627633.37,0.049,0.0001275,,,,,0.000005,0.0488675,45857.77,1,Pioneer Building,601 Union Street Suite 4720,Seattle,Washington,98101,Incomplete,MU,54508,,1900,813658,0.09,15150000,20131126,0.97,1481780,668122,,N,,,Y,Y,1,,20160405,,20140320,731502,1.33,,The Bancorp Bank,N,,0,WL
CGCMT14GC19,,304101121,34,8650000,60,360,0.0459,0.0459,20140206,0,N,Y,1,3,Y,2,20160405,20180805,,Lockout/26_>YM or 1%/28_0%/6,,,,,,,,,,,1,,,,,,N,,,58,360,20190106,8626449.44,0.0459,0.0001275,,,,,0.000005,0.0457675,44292.06,2,LV III Portfolio,,,,,Incomplete,,167545,,,814364,0.09,12960000,,0.86,1299982,485618,,N,,,Y,Y,1,,,,20140320,789232.25,1.48,,CGMRC,N,,0,WL
CGCMT14GC19,,301670035,35,8500000,120,360,0.0527,0.0527,20140206,0,Y,Y,1,3,Y,5,20160405,,,Lockout/26_Defeasance/91_0%/3,,,20170206,,,,,,,,1,,,,,,N,,,118,360,20240106,8500000,0.0527,0.0001275,0.0002,,,,0.000005,0.0525675,38573.47,1,334-336 West 46th Street,334-336 West 46th Street,New York,New York,10036,Incomplete,MU,,10,1900,687451.88,0.08,14000000,20131205,1,907353,219901.12,,N,,,Y,Y,1,,20160406,,20140320,679701.88,1.2,,CCRE,N,,0,WL
CGCMT14GC19,,301670036,36,8200000,120,360,0.05165,0.05165,20140206,0,Y,Y,1,3,Y,5,20160405,,,Lockout/26_Defeasance/90_0%/4,,,20190206,,,,,,,,1,,,,,,N,,,118,360,20240106,8200000,0.05165,0.0001275,,,,,0.000005,0.0515175,36470.64,1,Shops at Five Hills,3010 East Business 190,Copperas Cove,Texas,76522,Incomplete,RT,35069,,2012,773726,0.09,11100000,20131018,0.92,996690,222964,,N,,,Y,Y,1,,20160406,,20140320,737089,1.37,,GSMC,N,,0,WL
CGCMT14GC19,,623100049,37,8000000,120,360,0.0559,0.0559,20131206,10,N,Y,1,3,Y,2,20160405,,,Lockout/28_Defeasance/88_0%/4,,,,,,,,,,,1,,,,,,N,,,116,360,20231106,7965342.61,0.0559,0.0001275,,,,,0.000005,0.0557675,45875.88,1,Timbers of Deerbrook,9814 FM 1960 Road West,Humble,Texas,77338,Incomplete,MF,,260,1982,931282,0.12,11680000,20130805,0.89,2013578,1082296,,N,,,Y,Y,1,,20160406,,20140320,866282,1.57,,MC-FiveMile,N,,0,WL
CGCMT14GC19,,623100056,38,7590000,120,360,0.0555,0.0555,20140206,0,Y,Y,1,3,Y,5,20160405,,,Lockout/26_Defeasance/90_0%/4,,,20150206,,,,,,,,1,,,,,,N,,,118,360,20240106,7590000,0.0555,0.0001275,,,,,0.000005,0.0553675,36273.88,1,Lakeshore Crossing,500 & 800 West Eldorado Parkway,Little Elm,Texas,75068,Incomplete,RT,42530,,2002,822324,0.11,10750000,20130918,0.94,1129218,306894,,N,,,Y,Y,1,,20160406,,20140320,772139,1.48,,MC-FiveMile,N,,0,WL
CGCMT14GC19,,623100061,39,7590000,120,360,0.0524,0.0524,20140206,10,Y,Y,1,3,Y,5,20160405,,,Lockout/26_Defeasance/90_0%/4,,,20160206,,,,,,,,1,,,,,,N,,,118,360,20240106,7590000,0.0524,0.0001275,,,,,0.000005,0.0522675,34247.77,2,Towers of Lakeway ,,,,,Incomplete,,54664,,,752047,0.1,10900000,20131029,0.84,1161702,409655,,N,,,Y,Y,1,,20160406,,20140320,673844,1.34,,MC-FiveMile,N,,0,WL
CGCMT14GC19,,300571055,40,7300000,120,360,0.05225,0.05225,20140206,0,N,Y,1,3,Y,2,20160405,,,Lockout/26_Defeasance/90_0%/4,,,,,,,,,,,1,,,,,,N,,,118,360,20240106,7282085.62,0.05225,0.0001275,,,,,0.000005,0.0521175,40197.91,1,Santa Clarita Plaza,26111 Bouquet Canyon Road,Santa Clarita,California,91350,Incomplete,RT,38512,,1950,759370.72,0.1,10200000,20131112,0.96,1031446.93,272076.21,,N,,,Y,Y,1,,20160406,,20140320,704367.75,1.46,,RMF,N,,0,WL
CGCMT14GC19,,625100057,41,7260000,120,360,0.0542,0.0542,20140205,0,N,Y,1,3,Y,2,20160404,20231004,,Lockout/26_>YM or 1%/90_0%/4,,,,,,,,,,,1,,,,,,N,,,118,360,20240105,7242743.92,0.0542,0.0001275,,,,,0.000005,0.0540675,40857.82,1,LA Speedzone,17871 Castleton Street,City of Industry,California,91748,Incomplete,RT,452386,,1996,981512,0.14,16750000,20131030,1,1023136,41624,,N,,,Y,N,1,,,,20140320,981512,2,,The Bancorp Bank,N,,0,WL
CGCMT14GC19,,623100060,42,7200000,120,360,0.0499,0.0499,20140206,0,Y,Y,1,3,Y,5,20160405,20231005,,Lockout/26_>YM or 1%/90_0%/4,,,20150206,,,,,,,,1,,,,,,N,,,118,360,20240106,7200000,0.0499,0.0001275,,,,,0.000005,0.0497675,30938,1,Pinedale Manor Apartments,761 Adams Drive,Newport News,Virginia,23601,Incomplete,MF,,296,1964,851034,0.12,12800000,20130917,0.91,2089104,1238070,,N,,,Y,Y,1,,,,20140320,762234,1.65,,MC-FiveMile,N,,0,WL
CGCMT14GC19,,625100055,43,7150000,120,360,0.0515,0.0515,20140205,0,N,Y,1,3,Y,2,20160404,,,Lockout/26_Defeasance/90_0%/4,,,,,,,,,,,1,,,,,,N,,,118,360,20240105,7132236.85,0.0515,0.0006275,,,,,0.000005,0.0508675,39040.88,1,Knollwood Plaza,11846-11862 Balboa Boulevard,Granada Hills,California,91344,Incomplete,RT,23922,,1974,603398,0.08,10200000,20131023,1,823286,219888,,N,,,Y,Y,1,,20160405,,20140320,579475,1.24,,The Bancorp Bank,N,,0,WL
CGCMT14GC19,,623100064,44,6750000,120,360,0.0517,0.0517,20140306,0,Y,Y,1,3,Y,5,20160405,,,Lockout/25_Defeasance/91_0%/4,,,20180306,,,,,,,,1,,,,,,N,,,119,360,20240206,6750000,0.0517,0.0001275,,,,,0.000005,0.0515675,30050.63,1,Jones Bridge Square,5075 Peachtree Parkway,Peachtree Corners,Georgia,30092,Incomplete,RT,83363,,1999,737763,0.11,11500000,20131119,1,1098080,360317,,N,,,Y,Y,1,,20160406,,20140320,666377,1.5,,MC-FiveMile,N,,0,WL
CGCMT14GC19,,623100067,45,6750000,120,282,0.05645,0.05645,20140306,0,N,Y,1,3,Y,2,20160405,,,Lockout/25_Defeasance/91_0%/4,,,,,,,,,,,1,,,,,,N,,,119,282,20240206,6736363.4,0.05645,0.0001275,,,,,0.000005,0.0563175,43272.85,6,ACG Conlon Portfolio,,,,,Incomplete,,,721,,866749,0.13,10565000,,0.73,1742566,875817,,N,,,Y,Y,1,,20160406,,20140320,825920,1.59,,MC-FiveMile,N,,0,WL
CGCMT14GC19,,301670046,46,6100000,60,360,0.04288,0.04288,20140306,0,N,Y,1,3,Y,2,20160405,,,Lockout/25_Defeasance/32_0%/3,,,,,,,,,,,1,,,,,,N,,,59,360,20190206,6090199.99,0.04288,0.0007775,,,,,0.000005,0.0420975,30144.19,1,Marsh Cove - Somerset,123 West Hirth Road,Fernandina Beach,Florida,32034,Incomplete,MF,,166,1975,723752,0.12,9400000,20131125,0.98,1399637,675884,,N,,,Y,Y,1,,20160406,,20140320,669968,1.85,,GSMC,N,,0,WL
CGCMT14GC19,,623100070,47,5750000,120,300,0.05015,0.05015,20140406,0,N,Y,1,3,Y,2,20160405,,,Lockout/24_Defeasance/92_0%/4,,,,,,,,,,,1,,,,,,N,,,120,300,20240306,5750000,0.05015,0.0001275,,,,,0.000005,0.0500175,33664.2,1,Harbor Point Estates MHC,4001 East 134th Street,Chicago,Illinois,60633,Incomplete,MH,,141,1955,597101,0.1,9210000,20131212,0.94,828665,231563,,N,,,Y,Y,1,,20160406,,20140320,588317,1.46,,MC-FiveMile,N,,0,WL
CGCMT14GC19,,300571071,48,5700000,120,360,0.05415,0.05415,20140306,0,N,Y,1,3,Y,2,20160405,,,Lockout/25_Defeasance/91_0%/4,,,,,,,,,,,1,,,,,,N,,,119,360,20240206,5691945.85,0.05415,0.0001275,,,,,0.000005,0.0540175,32060.65,1,Bluffs of Lakewood,7510 East Grand Avenue,Dallas,Texas,75214,Incomplete,MF,,233,1983,591792.23,0.1,9250000,20131120,0.99,1558236.35,966444.12,,N,,,Y,Y,1,,20160406,,20140320,522125.23,1.36,,RMF,N,,0,WL
CGCMT14GC19,,625100069,49,5589000,120,300,0.0541,0.0541,20140405,0,N,Y,1,3,Y,2,20160404,,,Lockout/24_Defeasance/92_0%/4,,,,,,,,,,,1,,,,,,N,,,120,300,20240305,5589000,0.0541,0.0001275,,,,,0.000005,0.0539675,34021.61,1,Ramada Denver,1150 East Colfax Avenue,Denver,Colorado,80218,Incomplete,LO,,152,1962,908972,0.16,8100000,20130809,0.73,3041963,2132991,,N,,,Y,Y,1,,20160405,,20140320,787293,1.93,,The Bancorp Bank,N,,0,WL
CGCMT14GC19,,301670050,50,5500000,120,360,0.0535,0.0535,20140201,5,Y,Y,1,3,Y,5,20160331,,,Lockout/26_Defeasance/90_0%/4,,,20150201,,,,,,,,1,,,,,,N,,,118,360,20240101,5500000,0.0535,0.0001275,,,,,0.000005,0.0533675,25338.19,1,Pantano Villas,260 South Pantano Road,Tucson,Arizona,85710,Incomplete,MF,,131,1979,522245,0.1,7600000,20131118,0.94,1026561,504316,,N,,,Y,Y,1,,20160401,,20140320,486744,1.32,,"RAIT Funding, LLC",N,,0,WL
CGCMT14GC19,,625100053,51,5450000,120,360,0.0531,0.0531,20140205,0,N,Y,1,3,Y,2,20160404,,,Lockout/26_Defeasance/90_0%/4,,,,,,,,,,,1,,,,,,N,,,118,360,20240105,5436810.5,0.0531,0.0001275,,,,,0.000005,0.0529675,30297.96,1,Town East Shopping Center,1102 Homer Road,Minden,Louisiana,71055,Incomplete,RT,152512,,1988,757409,0.14,7600000,20131101,0.94,964637,207228,,N,,,Y,Y,1,,20160405,,20140320,658276,1.81,,The Bancorp Bank,N,,0,WL
CGCMT14GC19,,304101132,52,5300000,60,360,0.0514,0.0514,20140206,0,N,Y,1,3,Y,2,20160405,,,Lockout/26_Defeasance/31_0%/3,,,,,,,,,,,1,,,,,,N,,,58,360,20190106,5286811.35,0.0514,0.0001275,,,,,0.000005,0.0512675,28906.74,1,Bell Creek,8319 Bell Creek Road,Mechanicsville,Virginia,23116,Incomplete,RT,65381,,2003,599420,0.11,8600000,20131101,0.9,802116,202696,,N,,,Y,Y,1,,20160406,,20140320,550244.83,1.59,,CGMRC,N,,0,WL
CGCMT14GC19,,625100056,53,5250000,120,360,0.0512,0.0512,20140205,0,Y,Y,1,3,Y,5,20160404,,,Lockout/26_Defeasance/90_0%/4,,,20170205,,,,,,,,1,,,,,,N,,,118,360,20240105,5250000,0.0512,0.0001275,,,,,0.000005,0.0510675,23146.67,1,Amber Oaks,3501 Century Oaks Drive,Durham,North Carolina,27713,Incomplete,MF,,96,1986,451103,0.09,7000000,20131112,0.91,831782,380679,,N,,,Y,Y,1,,20160405,,20140320,420383,1.23,,The Bancorp Bank,N,,0,WL
CGCMT14GC19,,301670054,54,5250000,120,360,0.0525,0.0525,20140201,0,N,Y,1,3,Y,2,20160331,,,Lockout/26_Defeasance/90_0%/4,,,,,,,,,,,1,,,,,,N,,,118,360,20240101,5237169.03,0.0525,0.0009275,,,,,0.000005,0.0515675,28990.69,1,Mary Star of the Sea,3311 South Babcock Street,Melbourne,Florida,32901,Incomplete,MF,,144,2013,480245,0.09,7100000,20131122,0.97,1023173,542928,,N,,,Y,Y,1,,20160401,,20140320,458045,1.32,,"RAIT Funding, LLC",N,,0,WL
CGCMT14GC19,,304101138,55,5100000,120,360,0.0547,0.0547,20140306,0,N,Y,1,3,Y,2,20160405,,,Lockout/25_Defeasance/92_0%/3,,,,,,,,,,,1,,,,,,N,,,119,360,20240206,5092836.35,0.0547,0.0001275,,,,,0.000005,0.0545675,28861.32,1,Moore Court Apartments,150 & 295 Glen Street,Grayslake,Illinois,60030,Incomplete,MF,,100,1985,482674.81,0.09,6830000,20130924,0.94,935714,453039.19,,N,,,Y,Y,1,,20160406,,20140320,452674.81,1.31,,CGMRC,N,,0,WL
CGCMT14GC19,,304101116,56,5100000,120,360,0.0494,0.0494,20140106,0,N,Y,1,3,Y,2,20160405,,,Lockout/27_Defeasance/90_0%/3,,,,,,,,,,,1,,,,,,N,,,117,360,20231206,5081345.72,0.0494,0.0001275,,,,,0.000005,0.0492675,27191.19,1,MacArthur Corporate Center,17661 & 17671 Cowan,Irvine,California,92614,Incomplete,OF,62887,,1981,686224,0.14,9400000,20131008,0.92,1109286,423062,,N,,,Y,Y,1,,20160406,,20140320,592891.51,1.82,,CGMRC,N,,0,WL
CGCMT14GC19,,301670057,57,5025000,120,360,0.049025,0.049025,20140206,0,Y,Y,1,3,Y,5,20160405,,,Lockout/26_Defeasance/90_0%/4,,,20160206,,,,,,,,1,,,,,,N,,,118,360,20240106,5025000,0.049025,0.0001275,,,,,0.000005,0.0488925,21213.53,1,1700 West Greenleaf,1700 West Greenleaf Avenue,Chicago,Illinois,60626,Incomplete,MF,,39,1919,448557,0.09,6700000,20131120,1,614847,166290,,N,,,Y,Y,1,,20160406,,20140320,438807,1.37,,GSMC,N,,0,WL
CGCMT14GC19,,625100058,58,5025000,120,360,0.0526,0.0526,20140205,0,N,Y,1,3,Y,2,20160404,,,Lockout/26_Defeasance/90_0%/4,,,,,,,,,,,1,,,,,,N,,,118,360,20240105,5012739.02,0.0526,0.0001275,,,,,0.000005,0.0524675,27779.37,1,Fairway Commons ,10241-10271 Fairway Drive,Roseville,California,95678,Incomplete,RT,64394,,2004,495249,0.1,7900000,20131007,0.89,752313,257064,,N,,,Y,Y,1,,20160405,,20140320,441827,1.33,,The Bancorp Bank,N,,0,WL
CGCMT14GC19,,623100068,59,5000000,120,360,0.0531,0.0531,20140306,0,N,Y,1,3,Y,2,20160405,,,Lockout/25_Defeasance/91_0%/4,,,,,,,,,,,1,,,,,,N,,,119,360,20240206,4992853.71,0.0531,0.0001275,,,,,0.000005,0.0529675,27796.29,1,Normandy Park,11110 North 56th Street,Temple Terrace,Florida,33617,Incomplete,MF,,144,1971,502294,0.1,7400000,20131205,0.89,1241686,739392.44,,N,,,Y,Y,1,,20160406,,20140320,456934,1.37,,MC-FiveMile,N,,0,WL
CGCMT14GC19,,301670060,60,5000000,120,360,0.05112,0.05112,20140306,0,N,Y,1,3,Y,2,20160405,,,Lockout/25_Defeasance/91_0%/4,,,,,,,,,,,1,,,,,,N,,,119,360,20240206,4992695.63,0.05112,0.0001275,0.0002,,,,0.000005,0.0509875,27184.37,1,Sunrise Shopping Center,5486 Saint Barnabas Road,Oxon Hill,Maryland,20745,Incomplete,RT,73390,,1991,766830.55,0.15,10200000,20131106,0.9,1130990.23,364159.68,,N,,,Y,Y,1,,20160406,,20140320,675093.05,2.07,,CCRE,N,,0,WL
CGCMT14GC19,,304101119,61,4900000,120,,0.0495,0.0495,20140106,0,Y,Y,1,3,Y,3,20160405,,,Lockout/27_Defeasance/89_0%/4,,,,,,,,,,,1,,,,,,N,,,117,,20231206,4900000,0.0495,0.0006275,,,,,0.000005,0.0488675,20886.25,1,The Shoppes at Castle Pines,7280 & 7298 Lagae Road,Castle Pines,Colorado,80108,Incomplete,RT,28103,,2002,585501,0.12,8850000,20131104,0.89,1027121,441620,,N,,,Y,N,1,,20160406,,20140320,550383.54,2.24,,CGMRC,N,,0,WL
CGCMT14GC19,,625100063,62,4900000,120,360,0.0497,0.0497,20140305,0,N,Y,1,3,Y,2,20160404,,,Lockout/25_Defeasance/91_0%/4,,,,,,,,,,,1,,,,,,N,,,119,360,20240205,4892726.73,0.0497,0.0001275,,,,,0.000005,0.0495675,26214.49,1,Selbyville Rite Aid,38169 Dupont Boulevard,Selbyville,Delaware,19975,Incomplete,RT,14673,,2010,564872,0.12,8150000,20131108,1,582342,17470,,N,,,Y,N,1,,20160405,,20140320,550199,1.75,,The Bancorp Bank,N,,0,WL
CGCMT14GC19,,623100053,63,4650000,120,300,0.0514,0.0514,20140106,0,N,Y,1,3,Y,2,20160405,,,Lockout/27_Defeasance/89_0%/4,,,,,,,,,,,1,,,,,,N,,,117,300,20231206,4626973.43,0.0514,0.0001275,,,,,0.000005,0.0512675,27564.07,1,6502 Grape Road,6502 Grape Road,Mishawaka,Indiana,46545,Incomplete,RT,50000,,2003,673936,0.15,7100000,20131008,1,894237,220301,,N,,,N,Y,1,,20160406,,20140320,620526,1.88,,MC-FiveMile,N,,0,WL
CGCMT14GC19,,301670064,64,4575000,120,360,0.0529,0.0529,20140201,5,N,Y,1,3,Y,2,20160331,,,Lockout/26_Defeasance/90_0%/4,,,,,,,,,,,1,,,,,,N,,,118,360,20240101,4563891.75,0.0529,0.0001275,,,,,0.000005,0.0527675,25376.78,1,3200 Broadway,3200 Broadway Boulevard,Garland,Texas,75043,Incomplete,OF,90760,,1971,557249,0.12,6100000,20131104,0.85,1228068,670819,,N,,,Y,Y,1,,20160401,,20140320,416952,1.37,,"RAIT Funding, LLC",N,,0,WL
CGCMT14GC19,,623100066,65,4500000,120,360,0.05325,0.05325,20140306,0,Y,Y,1,3,Y,5,20160405,,,Lockout/25_Defeasance/91_0%/4,,,20190306,,,,,,,,1,,,,,,N,,,119,360,20240206,4500000,0.05325,0.0001275,,,,,0.000005,0.0531175,20634.38,1,"Walgreens - Woodridge, IL",2501 75th Street,Woodridge,Illinois,60517,Incomplete,RT,14820,,2009,418665,0.09,7300000,20131210,1,420825,2160,,N,,,N,N,1,,20160406,,20140320,415701,1.38,,MC-FiveMile,N,,0,WL
CGCMT14GC19,,623100052,66,4350000,120,360,0.0539,0.0539,20140106,5,N,Y,1,3,Y,2,20160405,,,Lockout/27_Defeasance/89_0%/4,,,,,,,,,,,1,,,,,,N,,,117,360,20231206,4335363.01,0.0539,0.0001275,,,,,0.000005,0.0537675,24399.44,1,Crossroads Shopping Center,3103-3213 FM 1960 Road East,Humble,Texas,77338,Incomplete,RT,75065,,1978,459097,0.11,5930000,20130925,0.88,717719,258622,,N,,,Y,Y,1,,20160406,,20140320,401972,1.37,,MC-FiveMile,N,,0,WL
CGCMT14GC19,,301670067,67,4000000,120,360,0.0523,0.0523,20140106,0,Y,Y,1,3,Y,5,20160405,20230905,,Lockout/27_>YM or 1%/89_0%/4,,,20150106,,,,,,,,1,,,,,,N,,,117,360,20231206,4000000,0.0523,0.0007775,,,,,0.000005,0.0515175,18014.44,1,Gateways Apartments,1804 West Rundberg Lane,Austin,Texas,78758,Incomplete,MF,,1360,1980,401684,0.1,5980000,20131016,0.91,1031958,630274,,N,,,Y,Y,1,,,,20140320,369184,1.4,,CGMRC,N,,0,WL
CGCMT14GC19,,623100058,68,3850000,120,360,0.0548,0.0548,20140206,0,N,Y,1,3,Y,2,20160405,,,Lockout/26_Defeasance/90_0%/4,,,,,,,,,,,1,,,,,,N,,,118,360,20240106,3840938.56,0.0548,0.0001275,,,,,0.000005,0.0546675,21811.59,1,Sorrento View Apartments,12365 Southwest Conestoga Drive,Beaverton,Oregon,97008,Incomplete,MF,,80,1985,370965,0.1,6830000,20131101,0.99,701676,330711,,N,,,Y,Y,1,,20160406,,20140320,350965,1.34,,MC-FiveMile,N,,0,WL
CGCMT14GC19,,625100061,69,3800000,120,360,0.0543,0.0543,20140305,0,N,Y,1,3,Y,2,20160404,,,Lockout/25_Defeasance/91_0%/4,,,,,,,,,,,1,,,,,,N,,,119,360,20240205,3794639.28,0.0543,0.0001275,,,,,0.000005,0.0541675,21409.39,1,Bellfort Plaza,7035 Bellfort Street,Houston,Texas,77087,Incomplete,MF,,154,1964,442417,0.12,5500000,20131212,0.97,1145023,702606,,N,,,Y,Y,1,,20160405,,20140320,403147,1.57,,The Bancorp Bank,N,,0,WL
CGCMT14GC19,,625100065,70,3562000,120,360,0.0503,0.0503,20140305,5,N,Y,1,3,Y,2,20160404,,,Lockout/25_Defeasance/91_0%/4,,,,,,,,,,,1,,,,,,N,,,119,360,20240205,3556748.39,0.0503,0.0001275,,,,,0.000005,0.0501675,19186.95,1,Taylors Square,3023 Wade Hampton Boulevard,Taylors,South Carolina,29687,Incomplete,RT,28952,,1989,348412,0.1,4750000,20131203,1,468111,119698,,N,,,Y,Y,1,,20160405,,20140320,321308,1.4,,The Bancorp Bank,N,,0,WL
CGCMT14GC19,,625100054,71,3450000,120,360,0.0517,0.0517,20140205,0,N,Y,1,3,Y,2,20160404,,,Lockout/26_Defeasance/90_0%/4,,,,,,,,,,,1,,,,,,N,,,118,360,20240105,3441457,0.0517,0.0006275,,,,,0.000005,0.0510675,18880.44,1,Country Club Self Storage,4600 East Nestle Purina Avenue,Flagstaff,Arizona,86004,Incomplete,SS,73485,,2007,347793,0.1,4950000,20131103,0.81,589095,241302,,N,,,Y,Y,1,,20160405,,20140320,334114,1.47,,The Bancorp Bank,N,,0,WL
CGCMT14GC19,,623100054,72,3300000,120,300,0.0561,0.0561,20140201,10,N,Y,1,3,Y,2,20160331,,,Lockout/26_Defeasance/90_0%/4,,,,,,,,,,,1,,,,,,N,,,118,300,20240101,3289356.46,0.0561,0.0001275,,,,,0.000005,0.0559675,20482.24,1,Haverwood Village - Dallas TX,18900 Dallas Parkway,Dallas,Texas,75287,Incomplete,RT,27689,,2001,333686,0.1,4400000,20131029,0.9,485948,152262,,N,,,Y,Y,1,,20160401,,20140320,303557,1.24,,MC-FiveMile,N,,0,WL
CGCMT14GC19,,301670073,73,3250000,120,360,0.0499,0.0499,20140106,0,N,Y,1,3,Y,2,20160405,,,Lockout/27_Defeasance/89_0%/4,,,,,,,,,,,1,,,,,,N,,,117,360,20231206,3238221.4,0.0499,0.0005775,,,,,0.000005,0.0493175,17426.85,1,Fairway Club Apartments,55 Villa Road,Greenville,South Carolina,29615,Incomplete,MF,,192,1969,481502,0.15,6480000,20131106,0.96,1215092,733590,,N,,,Y,Y,1,,20160406,,20140320,423902,2.03,,CGMRC,N,,0,WL
CGCMT14GC19,,623100057,74,3175000,120,360,0.0577,0.0577,20140206,3,N,Y,1,3,Y,2,20160405,,,Lockout/26_Defeasance/90_0%/4,,,,,,,,,,,1,,,,,,N,,,118,360,20240106,3167873.9,0.0577,0.0001275,,,,,0.000005,0.0575675,18568.8,3,Indiana Self Storage,,,,,Incomplete,,90470,,,346735,0.11,4720000,20131007,0.92,590394,243659,,N,,,Y,Y,1,,20160406,,20140320,333165,1.5,,MC-FiveMile,N,,0,WL
CGCMT14GC19,,304101120,75,3000000,120,360,0.0522,0.0522,20140206,0,N,Y,1,3,Y,2,20160405,,,Lockout/26_Defeasance/90_0%/4,,,,,,,,,,,1,,,,,,N,,,118,360,20240106,2992631.9,0.0522,0.0006275,,,,,0.000005,0.0515675,16510.41,2,Amsdell MI Self Storage Portfolio,,,,,Incomplete,,153982,,,296798,0.1,4100000,,0.74,752520,455722,,N,,,Y,Y,1,,20160406,,20140320,276286.6,1.39,,CGMRC,N,,0,WL
